"","SampleID","Site","Type","Bottle_number","Analyte","dilution","Peak_Concentration","Concentration_Units","Rep","Event_Date","Date","time","Stage","Notes","Lab","missing","Sample_ID_NOTES","cations_now"
"765","804","RV","GRAB",NA,"DOC",1,17.04,"mg/L","2.0",2021-08-12,2021-08-12,1899-12-31 08:19:00,"flood","Lability D0","GEL",NA,NA,NA
"766","805","MW","GRAB",NA,"DOC",1,13.72,"mg/L","1.0",2021-08-12,2021-08-12,1899-12-31 10:14:00,"flood","Lability D0","GEL",NA,NA,NA
"767","812","NS","GRAB",NA,"DOC",1,5.244,"mg/L","1.0",2021-08-14,2021-08-14,1899-12-31 09:00:00,"flood","Lability D0","GEL",NA,NA,NA
"768","813","NS","GRAB",NA,"DOC",1,4.469,"mg/L","2.0",2021-08-14,2021-08-14,1899-12-31 09:00:00,"flood","Lability D0","GEL",NA,NA,NA
"769","816","SS","GRAB",NA,"DOC",1,8.758,"mg/L","1.0",2021-08-18,2021-08-18,1899-12-31 11:30:00,"flood","Lability D0","GEL",NA,NA,NA
"770","817","SS","GRAB",NA,"DOC",1,9.873,"mg/L","2.0",2021-08-18,2021-08-18,1899-12-31 11:30:00,"flood","Lability D0","GEL",NA,NA,NA
"771","820","IS","GRAB",NA,"DOC",1,7.406,"mg/L","1.0",2021-08-18,2021-08-19,1899-12-31 08:45:00,"flood","Lability D0","GEL",NA,NA,NA
"772","821","IS","GRAB",NA,"DOC",1,7.282,"mg/L","2.0",2021-08-18,2021-08-19,1899-12-31 08:45:00,"flood","Lability D0","GEL",NA,NA,NA
"773","824","RV","GRAB",NA,"DOC",1,7.4,"mg/L","1.0",2021-09-01,2021-09-01,1899-12-31 08:59:00,"flood","Lability D0","GEL",NA,NA,NA
"774","825","RV","GRAB",NA,"DOC",1,7.242,"mg/L","2.0",2021-09-01,2021-09-01,1899-12-31 08:59:00,"flood","Lability D0","GEL",NA,NA,NA
"775","826","RC","GRAB",NA,"DOC",1,8.926,"mg/L","1.0",2021-09-01,2021-09-01,1899-12-31 12:15:00,"flood","Lability D0","GEL",NA,NA,NA
"776","827","RC","GRAB",NA,"DOC",1,9.084,"mg/L","2.0",2021-09-01,2021-09-01,1899-12-31 12:15:00,"flood","Lability D0","GEL",NA,NA,NA
"777","828","MW","GRAB",NA,"DOC",1,7.172,"mg/L","1.0",2021-09-01,2021-09-01,1899-12-31 11:26:00,"flood","Lability D0","GEL",NA,NA,NA
"778","829","MW","GRAB",NA,"DOC",1,7.526,"mg/L","2.0",2021-09-01,2021-09-01,1899-12-31 11:26:00,"flood","Lability D0","GEL",NA,NA,NA
"779","830","CC","GRAB",NA,"DOC",1,7.029,"mg/L","1.0",2021-09-01,2021-09-01,1899-12-31 10:20:00,"flood","Lability D0","GEL",NA,NA,NA
"780","831","CC","GRAB",NA,"DOC",1,6.952,"mg/L","2.0",2021-09-01,2021-09-01,1899-12-31 10:20:00,"flood","Lability D0","GEL",NA,NA,NA
"781","832","SS","GRAB",NA,"DOC",1,4.197,"mg/L","1.0",2021-09-01,2021-09-01,1899-12-31 10:40:00,"flood","Lability D0","GEL",NA,NA,NA
"782","833","SS","GRAB",NA,"DOC",1,7.265,"mg/L","2.0",2021-09-01,2021-09-01,1899-12-31 10:40:00,"flood","Lability D0","GEL",NA,NA,NA
"783","844","SS","GRAB",NA,"DOC",1,6.791,"mg/L","1.0",2021-12-10,2021-12-10,1899-12-31 11:45:00,"flood","Lability D0","GEL",NA,NA,NA
"784","845","SS","GRAB",NA,"DOC",1,6.606,"mg/L","2.0",2021-12-10,2021-12-10,1899-12-31 11:45:00,"flood","Lability D0","GEL",NA,NA,NA
"785","850","RV","GRAB",NA,"DOC",1,4.407,"mg/L","1.0",2021-12-10,2021-12-10,1899-12-31 10:15:00,"flood","Lability D0","GEL",NA,NA,NA
"786","851","RV","GRAB",NA,"DOC",1,4.369,"mg/L","2.0",2021-12-10,2021-12-10,1899-12-31 10:15:00,"flood","Lability D0","GEL",NA,NA,NA
"787","856","SS","ISCO","3.0","DOC",1,10.68,"mg/L","1.0",2021-08-18,2021-08-18,1899-12-31 12:20:00,"flood",NA,"GEL",NA,NA,NA
"788","857","CC","GRAB",NA,"DOC",1,8.954,"mg/L","1.0",2021-07-25,2021-07-25,1899-12-31 16:30:00,"flood","D0","GEL",NA,NA,NA
"789","858","CC","GRAB",NA,"DOC",1,9.206,"mg/L","2.0",2021-07-25,2021-07-25,1899-12-31 16:30:00,"flood","D0","GEL",NA,NA,NA
"790","859","BMW","ISCO","4.0","DOC",1,30.19,"mg/L","1.0",2021-07-31,2021-07-31,1899-12-31 02:27:00,"flood",NA,"GEL",NA,NA,NA
"791","860","BMW","ISCO","4.0","DOC",1,30.04,"mg/L","2.0",2021-07-31,2021-07-31,1899-12-31 02:27:00,"flood",NA,"GEL",NA,NA,NA
"792","861","BMW","ISCO","5.0","DOC",1,30.18,"mg/L","1.0",2021-07-31,2021-07-31,1899-12-31 02:42:00,"flood",NA,"GEL",NA,NA,NA
"793","862","BMW","ISCO","5.0","DOC",1,33.55,"mg/L","2.0",2021-07-31,2021-07-31,1899-12-31 02:42:00,"flood",NA,"GEL",NA,NA,NA
"794","863","BMW","ISCO","8.0","DOC",1,40.09,"mg/L","1.0",2021-07-31,2021-07-31,1899-12-31 03:27:00,"flood",NA,"GEL",NA,NA,NA
"795","864","BMW","ISCO","8.0","DOC",1,38.43,"mg/L","2.0",2021-07-31,2021-07-31,1899-12-31 03:27:00,"flood",NA,"GEL",NA,NA,NA
"796","865","CC","ISCO","1.0","DOC",1,18.17,"mg/L","1.0",2021-08-12,2021-08-12,1899-12-31 08:56:00,"flood","same as 201","GEL",NA,NA,NA
"797","866","CC","ISCO","1.0","DOC",1,15.37,"mg/L","2.0",2021-08-12,2021-08-12,1899-12-31 08:56:00,"flood","same as 201","GEL",NA,NA,NA
"798","867","CC","ISCO","2.0","DOC",1,9.273,"mg/L","1.0",2021-08-12,2021-08-12,1899-12-31 09:10:00,"flood",NA,"GEL",NA,NA,NA
"799","868","CC","ISCO","2.0","DOC",1,9.32,"mg/L","2.0",2021-08-12,2021-08-12,1899-12-31 09:10:00,"flood",NA,"GEL",NA,NA,NA
"800","869","CC","ISCO","3.0","DOC",1,8.826,"mg/L","1.0",2021-08-12,2021-08-12,1899-12-31 09:25:00,"flood",NA,"GEL",NA,NA,NA
"801","870","CC","ISCO","3.0","DOC",1,9.723,"mg/L","2.0",2021-08-12,2021-08-12,1899-12-31 09:25:00,"flood",NA,"GEL",NA,NA,NA
"802","871","CC","ISCO","4.0","DOC",1,9.015,"mg/L","1.0",2021-08-12,2021-08-12,1899-12-31 09:40:00,"flood",NA,"GEL",NA,NA,NA
"803","872","CC","ISCO","5.0","DOC",1,7.904,"mg/L","1.0",2021-08-12,2021-08-12,1899-12-31 09:55:00,"flood",NA,"GEL",NA,NA,NA
"804","873","CC","ISCO","5.0","DOC",1,8.829,"mg/L","2.0",2021-08-12,2021-08-12,1899-12-31 09:55:00,"flood",NA,"GEL",NA,NA,NA
"805","874","CC","ISCO","21.0","DOC",1,8.405,"mg/L","1.0",2021-08-12,2021-08-12,1899-12-31 19:56:00,"flood",NA,"GEL",NA,NA,NA
"806","875","CC","ISCO","22.0","DOC",1,8.802,"mg/L","1.0",2021-08-12,2021-08-12,1899-12-31 20:56:00,"flood",NA,"GEL",NA,NA,NA
"807","876","CC","ISCO","22.0","DOC",1,7.825,"mg/L","2.0",2021-08-12,2021-08-12,1899-12-31 20:56:00,"flood",NA,"GEL",NA,NA,NA
"808","877","CC","ISCO","24.0","DOC",1,7.04,"mg/L","1.0",2021-08-12,2021-08-12,1899-12-31 22:56:00,"flood",NA,"GEL",NA,NA,NA
"809","878","CC","ISCO","24.0","DOC",1,8.574,"mg/L","2.0",2021-08-12,2021-08-12,1899-12-31 22:56:00,"flood",NA,"GEL",NA,NA,NA
"810","879","MW","ISCO","1.0","DOC",1,8.047,"mg/L","1.0",2021-08-16,2021-08-17,1899-12-31 09:20:00,"flood",NA,"GEL",NA,NA,NA
"811","880","MW","ISCO","1.0","DOC",1,7.296,"mg/L","2.0",2021-08-16,2021-08-17,1899-12-31 09:20:00,"flood",NA,"GEL",NA,NA,NA
"812","881","SS","ISCO","8.0","DOC",1,12.69,"mg/L","1.0",2021-08-16,2021-08-17,1899-12-31 04:00:00,"flood",NA,"GEL",NA,NA,NA
"813","882","SS","ISCO","8.0","DOC",1,15.53,"mg/L","2.0",2021-08-16,2021-08-17,1899-12-31 04:00:00,"flood",NA,"GEL",NA,NA,NA
"814","883","SS","ISCO","9.0","DOC",1,15.22,"mg/L","1.0",2021-08-16,2021-08-17,1899-12-31 04:15:00,"flood",NA,"GEL",NA,NA,NA
"815","884","SS","ISCO","9.0","DOC",1,15.6,"mg/L","2.0",2021-08-16,2021-08-17,1899-12-31 04:15:00,"flood",NA,"GEL",NA,NA,NA
"816","885","CC","ISCO","8.0","DOC",1,10.45,"mg/L","1.0",2021-08-16,2021-08-17,1900-01-01 00:13:00,"flood",NA,"GEL",NA,NA,NA
"817","886","CC","ISCO","8.0","DOC",1,7.853,"mg/L","2.0",2021-08-16,2021-08-17,1900-01-01 00:13:00,"flood",NA,"GEL",NA,NA,NA
"818","887","CC","ISCO","10.0","DOC",1,8.403,"mg/L","1.0",2021-08-16,2021-08-17,1900-01-01 00:43:00,"flood",NA,"GEL",NA,NA,NA
"819","888","CC","ISCO","10.0","DOC",1,8.938,"mg/L","2.0",2021-08-16,2021-08-17,1900-01-01 00:43:00,"flood",NA,"GEL",NA,NA,NA
"820","889","CC","ISCO","11.0","DOC",1,10.95,"mg/L","1.0",2021-08-16,2021-08-17,1900-01-01 00:58:00,"flood",NA,"GEL",NA,NA,NA
"821","890","CC","ISCO","11.0","DOC",1,8.758,"mg/L","2.0",2021-08-16,2021-08-17,1900-01-01 00:58:00,"flood",NA,"GEL",NA,NA,NA
"822","891","CC","ISCO","12.0","DOC",1,9.137,"mg/L","1.0",2021-08-16,2021-08-17,1899-12-31 01:13:00,"flood",NA,"GEL",NA,NA,NA
"823","892","CC","ISCO","12.0","DOC",1,9.357,"mg/L","2.0",2021-08-16,2021-08-17,1899-12-31 01:13:00,"flood",NA,"GEL",NA,NA,NA
"824","893","CC","ISCO","13.0","DOC",1,9.802,"mg/L","1.0",2021-08-16,2021-08-17,1899-12-31 02:13:00,"flood",NA,"GEL",NA,NA,NA
"825","894","SS","ISCO","4.0","DOC",1,9.679,"mg/L","1.0",2021-07-25,2021-07-25,1899-12-31 17:20:00,"flood",NA,"GEL",NA,NA,NA
"826","895","SS","ISCO","4.0","DOC",1,11.2,"mg/L","2.0",2021-07-25,2021-07-25,1899-12-31 17:20:00,"flood",NA,"GEL",NA,NA,NA
"827","896","SS","ISCO","6.0","DOC",1,9.401,"mg/L","1.0",2021-07-25,2021-07-25,1899-12-31 17:50:00,"flood",NA,"GEL",NA,NA,NA
"828","897","SS","ISCO","6.0","DOC",1,9.607,"mg/L","2.0",2021-07-25,2021-07-25,1899-12-31 17:50:00,"flood",NA,"GEL",NA,NA,NA
"829","898","SS","ISCO","8.0","DOC",1,9.383,"mg/L","1.0",2021-07-25,2021-07-25,1899-12-31 18:20:00,"flood",NA,"GEL",NA,NA,NA
"830","899","SS","ISCO","8.0","DOC",1,8.709,"mg/L","2.0",2021-07-25,2021-07-25,1899-12-31 18:20:00,"flood",NA,"GEL",NA,NA,NA
"831","900","MW","ISCO","10.0","DOC",1,8.164,"mg/L","1.0",2021-07-25,2021-07-25,1899-12-31 17:28:00,"flood",NA,"GEL",NA,NA,NA
"832","901","CC","ISCO","4.0","DOC",1,8.975,"mg/L","1.0",2021-08-12,2021-08-12,1899-12-31 09:40:00,"flood",NA,"GEL",NA,NA,NA
"833","902","CC","ISCO","21.0","DOC",1,8.167,"mg/L","1.0",2021-08-12,2021-08-12,1899-12-31 19:56:00,"flood",NA,"GEL",NA,NA,NA
"834","903","SS","ISCO","2.0","DOC",1,9.75,"mg/L","1.0",2021-08-17,2021-08-17,1899-12-31 02:30:00,"flood",NA,"GEL",NA,NA,NA
"835","904","CC","ISCO","13.0","DOC",1,9.004,"mg/L","1.0",2021-08-16,2021-08-17,1899-12-31 02:13:00,"flood",NA,"GEL",NA,NA,NA
"836","905","CC","ISCO","14.0","DOC",1,8.834,"mg/L","1.0",2021-08-16,2021-08-17,1899-12-31 03:13:00,"flood",NA,"GEL",NA,NA,NA
"837","906","CC","ISCO","14.0","DOC",1,8.187,"mg/L","2.0",2021-08-16,2021-08-17,1899-12-31 03:13:00,"flood",NA,"GEL",NA,NA,NA
"838","907","CC","ISCO","15.0","DOC",1,7.518,"mg/L","1.0",2021-08-16,2021-08-17,1899-12-31 04:13:00,"flood",NA,"GEL",NA,NA,NA
"839","908","CC","ISCO","15.0","DOC",1,8.04,"mg/L","2.0",2021-08-16,2021-08-17,1899-12-31 04:13:00,"flood",NA,"GEL",NA,NA,NA
"840","909","CC","ISCO","16.0","DOC",1,8.294,"mg/L","1.0",2021-08-16,2021-08-17,1899-12-31 05:13:00,"flood",NA,"GEL",NA,NA,NA
"841","910","CC","ISCO","16.0","DOC",1,8.338,"mg/L","2.0",2021-08-16,2021-08-17,1899-12-31 05:13:00,"flood",NA,"GEL",NA,NA,NA
"842","911","CC","ISCO","17.0","DOC",1,5.915,"mg/L","1.0",2021-08-16,2021-08-17,1899-12-31 06:13:00,"flood",NA,"GEL",NA,NA,NA
"843","912","CC","ISCO","17.0","DOC",1,6.778,"mg/L","2.0",2021-08-16,2021-08-17,1899-12-31 06:13:00,"flood",NA,"GEL",NA,NA,NA
"844","913","SS","GRAB",NA,"DOC",1,5.56,"mg/L","1.0",2021-10-05,2021-10-06,1899-12-31 11:00:00,NA,NA,"GEL",NA,NA,NA
"845","914","BMW","GRAB",NA,"DOC",1,2.043,"mg/L","1.0",NA,2021-10-08,1899-12-31 10:45:00,"baseflow",NA,"GEL",NA,NA,NA
"846","915","BMW","GRAB",NA,"DOC",1,2.016,"mg/L","2.0",NA,2021-10-08,1899-12-31 10:45:00,"baseflow",NA,"GEL",NA,NA,NA
"847","916","SS","ISCO","1.0","DOC",1,8.742,"mg/L","1.0",2021-09-01,2021-09-01,1899-12-31 04:14:00,"flood",NA,"GEL",NA,NA,NA
"848","917","SS","ISCO","1.0","DOC",1,8.799,"mg/L","2.0",2021-09-01,2021-09-01,1899-12-31 04:14:00,"flood",NA,"GEL",NA,NA,NA
"849","918","CC","ISCO","3.0","DOC",1,6.45,"mg/L","1.0",2021-09-01,2021-09-01,1899-12-31 03:03:00,"flood",NA,"GEL",NA,NA,NA
"850","919","CC","ISCO","3.0","DOC",1,6.25,"mg/L","2.0",2021-09-01,2021-09-01,1899-12-31 03:03:00,"flood",NA,"GEL",NA,NA,NA
"851","920","CC","ISCO","4.0","DOC",1,6.315,"mg/L","1.0",2021-09-01,2021-09-01,1899-12-31 03:18:00,"flood",NA,"GEL",NA,NA,NA
"852","921","CC","ISCO","4.0","DOC",1,5.258,"mg/L","2.0",2021-09-01,2021-09-01,1899-12-31 03:18:00,"flood",NA,"GEL",NA,NA,NA
"853","922","CC","ISCO","5.0","DOC",1,5.614,"mg/L","1.0",2021-09-01,2021-09-01,1899-12-31 03:33:00,"flood",NA,"GEL",NA,NA,NA
"854","923","CC","ISCO","5.0","DOC",1,5.723,"mg/L","2.0",2021-09-01,2021-09-01,1899-12-31 03:33:00,"flood",NA,"GEL",NA,NA,NA
"855","924","CC","ISCO","6.0","DOC",1,4.375,"mg/L","1.0",2021-09-01,2021-09-01,1899-12-31 03:48:00,"flood",NA,"GEL",NA,NA,NA
"856","925","CC","ISCO","7.0","DOC",1,4.362,"mg/L","1.0",2021-09-01,2021-09-01,1899-12-31 04:03:00,"flood",NA,"GEL",NA,NA,NA
"857","926","CC","ISCO","9.0","DOC",1,4.265,"mg/L","1.0",2021-09-01,2021-09-01,1899-12-31 04:33:00,"flood",NA,"GEL",NA,NA,NA
"858","927","CC","ISCO","9.0","DOC",1,4.956,"mg/L","2.0",2021-09-01,2021-09-01,1899-12-31 04:33:00,"flood",NA,"GEL",NA,NA,NA
"859","928","CC","ISCO","10.0","DOC",1,5.508,"mg/L","1.0",2021-09-01,2021-09-01,1899-12-31 04:48:00,"flood",NA,"GEL",NA,NA,NA
"860","929","CC","ISCO","10.0","DOC",1,5.337,"mg/L","2.0",2021-09-01,2021-09-01,1899-12-31 04:48:00,"flood",NA,"GEL",NA,NA,NA
"861","930","CC","ISCO","11.0","DOC",1,4.072,"mg/L","1.0",2021-09-01,2021-09-01,1899-12-31 05:03:00,"flood",NA,"GEL",NA,NA,NA
"862","931","CC","ISCO","11.0","DOC",1,6.596,"mg/L","2.0",2021-09-01,2021-09-01,1899-12-31 05:03:00,"flood",NA,"GEL",NA,NA,NA
"863","932","CC","ISCO","12.0","DOC",1,6.765,"mg/L","1.0",2021-09-01,2021-09-01,1899-12-31 05:18:00,"flood",NA,"GEL",NA,NA,NA
"864","933","CC","ISCO","12.0","DOC",1,6.701,"mg/L","2.0",2021-09-01,2021-09-01,1899-12-31 05:18:00,"flood",NA,"GEL",NA,NA,NA
"865","934","CC","ISCO","13.0","DOC",1,6.839,"mg/L","1.0",2021-09-01,2021-09-01,1899-12-31 05:48:00,"flood",NA,"GEL",NA,NA,NA
"866","935","CC","ISCO","13.0","DOC",1,6.516,"mg/L","2.0",2021-09-01,2021-09-01,1899-12-31 05:48:00,"flood",NA,"GEL",NA,NA,NA
"867","936","CC","ISCO","14.0","DOC",1,6.946,"mg/L","1.0",2021-09-01,2021-09-01,1899-12-31 06:48:00,"flood",NA,"GEL",NA,NA,NA
"868","937","CC","ISCO","14.0","DOC",1,6.718,"mg/L","2.0",2021-09-01,2021-09-01,1899-12-31 06:48:00,"flood",NA,"GEL",NA,NA,NA
"869","938","CC","ISCO","15.0","DOC",1,6.907,"mg/L","1.0",2021-09-01,2021-09-01,1899-12-31 07:48:00,"flood",NA,"GEL",NA,NA,NA
"870","939","CC","ISCO","15.0","DOC",1,7.104,"mg/L","2.0",2021-09-01,2021-09-01,1899-12-31 07:48:00,"flood",NA,"GEL",NA,NA,NA
"871","1","RC","ISCO","1.0","ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 01:59:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"872","1","RC","ISCO","1.0","ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 01:59:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"873","9","RC","ISCO","9.0","ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 03:59:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"874","9","RC","ISCO","9.0","ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 03:59:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"875","18","RC","ISCO","18.0","ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 10:14:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"876","18","RC","ISCO","18.0","ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 10:14:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"877","19","CC","ISCO","2.0","ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 02:48:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"878","19","CC","ISCO","2.0","ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 02:48:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"879","25","CC","ISCO","8.0","ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 04:18:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"880","25","CC","ISCO","8.0","ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 04:18:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"881","33","CC","ISCO","16.0","ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 08:48:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"882","33","CC","ISCO","16.0","ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 08:48:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"883","35","MW","GRAB",NA,"ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 11:26:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"884","35","MW","GRAB",NA,"ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 11:26:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"885","37","RV","GRAB",NA,"ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 08:59:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"886","37","RV","GRAB",NA,"ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 08:59:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"887","38","RC","GRAB",NA,"ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 07:38:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"888","38","RC","GRAB",NA,"ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 07:38:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"889","39","CC","GRAB",NA,"ions",1,NA,NA,"1.0",2021-09-01,2021-09-01,1899-12-31 10:20:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"890","39","CC","GRAB",NA,"ions",1,NA,NA,"2.0",2021-09-01,2021-09-01,1899-12-31 10:20:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"891","40","CC","ISCO","5.0","ions",1,NA,NA,"1.0",2021-08-18,2021-08-18,1899-12-31 15:07:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"892","40","CC","ISCO","5.0","ions",1,NA,NA,"2.0",2021-08-18,2021-08-18,1899-12-31 15:07:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"893","45","CC","ISCO","10.0","ions",1,NA,NA,"1.0",2021-08-18,2021-08-18,1899-12-31 16:22:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"894","45","CC","ISCO","10.0","ions",1,NA,NA,"2.0",2021-08-18,2021-08-18,1899-12-31 16:22:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"895","49","CC","ISCO","24.0","ions",1,NA,NA,"1.0",2021-08-18,2021-08-19,1899-12-31 04:07:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"896","49","CC","ISCO","24.0","ions",1,NA,NA,"2.0",2021-08-18,2021-08-19,1899-12-31 04:07:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"897","50","IS","ISCO","3.0","ions",1,NA,NA,"1.0",2021-08-14,2021-08-14,1899-12-31 18:47:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"898","50","IS","ISCO","3.0","ions",1,NA,NA,"2.0",2021-08-14,2021-08-14,1899-12-31 18:47:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"899","57","IS","ISCO","10.0","ions",1,NA,NA,"1.0",2021-08-14,2021-08-14,1899-12-31 20:31:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"900","57","IS","ISCO","10.0","ions",1,NA,NA,"2.0",2021-08-14,2021-08-14,1899-12-31 20:31:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"901","65","IS","ISCO","23.0","ions",1,NA,NA,"1.0",2021-08-14,2021-08-15,1899-12-31 07:46:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"902","65","IS","ISCO","23.0","ions",1,NA,NA,"2.0",2021-08-14,2021-08-15,1899-12-31 07:46:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"903","66","IS","GRAB",NA,"ions",1,NA,NA,"1.0",2021-08-18,2021-08-19,1899-12-31 08:45:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"904","66","IS","GRAB",NA,"ions",1,NA,NA,"2.0",2021-08-18,2021-08-19,1899-12-31 08:45:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"905","68","MW","GRAB",NA,"ions",1,NA,NA,"1.0",2021-08-18,2021-08-19,1899-12-31 12:44:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"906","68","MW","GRAB",NA,"ions",1,NA,NA,"2.0",2021-08-18,2021-08-19,1899-12-31 12:44:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"907","69","RC","ISCO","1.0","ions",1,NA,NA,"1.0",2021-08-18,2021-08-18,1899-12-31 15:06:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"908","69","RC","ISCO","1.0","ions",1,NA,NA,"2.0",2021-08-18,2021-08-18,1899-12-31 15:06:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"909","77","RC","ISCO","9.0","ions",1,NA,NA,"1.0",2021-08-18,2021-08-18,1899-12-31 17:06:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"910","77","RC","ISCO","9.0","ions",1,NA,NA,"2.0",2021-08-18,2021-08-18,1899-12-31 17:06:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"911","86","RC","ISCO","19.0","ions",1,NA,NA,"1.0",2021-08-18,2021-08-19,1900-01-01 00:21:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"912","86","RC","ISCO","19.0","ions",1,NA,NA,"2.0",2021-08-18,2021-08-19,1900-01-01 00:21:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"913","87","SS","ISCO","1.0","ions",1,NA,NA,"1.0",2021-08-18,2021-08-18,1899-12-31 11:50:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"914","87","SS","ISCO","1.0","ions",1,NA,NA,"2.0",2021-08-18,2021-08-18,1899-12-31 11:50:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"915","98","SS","ISCO","12.0","ions",1,NA,NA,"1.0",2021-08-18,2021-08-18,1899-12-31 14:35:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"916","98","SS","ISCO","12.0","ions",1,NA,NA,"2.0",2021-08-18,2021-08-18,1899-12-31 14:35:00,"flood","defrosted and refrozen","UAF",NA,NA,NA
"917","110","SS","ISCO","24.0","ions",1,NA,NA,"1.0",2021-08-18,2021-08-19,1899-12-31 01:43:00,"flood","defrosted and refrozen","UAF",NA,"duplicate sample id",NA
"918","110","SS","ISCO","24.0","ions",1,NA,NA,"2.0",2021-08-18,2021-08-19,1899-12-31 01:43:00,"flood","defrosted and refrozen","UAF",NA,"duplicate sample id",NA
"919","111","CC","ISCO","1.0","ions",1,NA,NA,"1.0",2021-08-16,2021-08-16,1899-12-31 22:29:00,"flood","defrosted and refrozen","UAF",NA,"duplicate sample id",NA
"920","111","CC","ISCO","1.0","ions",1,NA,NA,"2.0",2021-08-16,2021-08-16,1899-12-31 22:29:00,"flood","defrosted and refrozen","UAF",NA,"duplicate sample id",NA
"921","118","CC","ISCO","9.0","ions",1,NA,NA,"1.0",2021-08-16,2021-08-17,1900-01-01 00:28:00,"flood","defrosted and refrozen","UAF",NA,"duplicate sample id",NA
"922","118","CC","ISCO","9.0","ions",1,NA,NA,"2.0",2021-08-16,2021-08-17,1900-01-01 00:28:00,"flood","defrosted and refrozen","UAF",NA,"duplicate sample id",NA
"923","127","CC","ISCO","18.0","ions",1,NA,NA,"1.0",2021-08-16,2021-08-17,1899-12-31 07:13:00,"flood","defrosted and refrozen","UAF",NA,"duplicate sample id",NA
"924","127","CC","ISCO","18.0","ions",1,NA,NA,"2.0",2021-08-16,2021-08-17,1899-12-31 07:13:00,"flood","defrosted and refrozen","UAF",NA,"duplicate sample id",NA
"925","128","SS","ISCO","1.0","ions",1,NA,NA,"1.0",2021-08-16,2021-08-17,1899-12-31 02:16:00,"flood","defrosted and refrozen","UAF",NA,"duplicate sample id",NA
