"SampleID","DateTime","Site","Type","Bottle_number","Event_Date","Stage","DOC_mgL","SRP_ugL","TC_mgL","TDP_mgL","TN_mgL","ions_uM","TOC_mgL","N_DOC_mgL","N_NH4_mgNL","N_SRP_ugL","N_TC_mgL","N_TDP_mgL","N_TN_mgL","N_ions_uM","N_Chloride_mgL","N_NO3_mgNL","N_TOC_mgL","NH4N_color_mgL","Cl_color_mgL","NO3N_color_mgL"
"347",2021-07-24 10:56:00,"SS","GRAB",NA,2021-07-23,"flood",12.1,323.5,29.935,0.205,1.904,1,NA,2,2,2,2,2,2,4,NA,NA,NA,0.1315,NA,NA
"348",2021-07-23 18:56:00,"SS","ISCO","1.0",2021-07-22,"flood",15.6,517,33.785,0.206,1.169,1,NA,2,2,2,2,2,2,4,NA,NA,NA,0.338,NA,NA
"349",2021-07-23 22:05:00,"SS","ISCO","2.0",2021-07-22,"flood",11.595,414,26.965,0.419,0.979,1,NA,2,2,2,2,2,2,4,NA,NA,NA,0.149,NA,NA
"35",2021-09-01 11:26:00,"MW","GRAB",NA,2021-09-01,"flood",6.47,238,NA,0.218,1.646,1,NA,2,2,2,2,1,1,4,NA,NA,NA,0.0893,NA,NA
"350",2021-06-02 12:00:00,"BMW","GRAB",NA,NA,"baseflow",39.995,932.5,60.545,0.396,3.07,1,NA,2,2,2,2,2,2,4,NA,NA,NA,0.9055,NA,NA
"351",2021-04-14 12:00:00,"BMW","GRAB",NA,NA,"baseflow",NA,NA,NA,NA,NA,1,NA,2,2,2,2,NA,NA,4,NA,NA,NA,NA,NA,NA
"352",2021-03-03 10:20:00,"BMW","GRAB",NA,NA,"baseflow",NA,NA,NA,NA,NA,1,NA,2,2,2,2,NA,NA,4,NA,NA,NA,NA,NA,NA
"353",2021-01-27 12:00:00,"BMW","GRAB",NA,NA,"baseflow",NA,NA,NA,NA,NA,1,NA,2,2,2,2,NA,NA,4,NA,NA,NA,NA,NA,NA
"354",2021-10-12 14:30:00,"SS","GRAB",NA,NA,"baseflow",2.309,14.4,48.37,0.00465,0.004,1,NA,2,1,1,2,1,2,4,NA,NA,NA,0.0555,NA,NA
"355",2021-08-12 08:03:00,"RC","GRAB",NA,2021-08-12,"flood",NA,NA,33.975,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",2021-08-12 08:03:00,"RC","GRAB",NA,2021-08-12,"flood",16.28,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",2021-08-13 21:35:00,"CC","ISCO","2.0",2021-08-13,"flood",9.292,321,NA,NA,3.811,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.054,NA,NA
"358",2021-08-13 21:50:00,"CC","ISCO","3.0",2021-08-13,"flood",10.07,250,NA,NA,3.982,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.0308,NA,NA
"359",2021-08-13 22:35:00,"CC","ISCO","4.0",2021-08-13,"flood",11.94,542,NA,NA,2.526,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.263,NA,NA
"360",2021-08-13 22:50:00,"CC","ISCO","5.0",2021-08-13,"flood",10.79,504,NA,NA,1.789,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.097,NA,NA
"361",2021-08-13 23:05:00,"CC","ISCO","6.0",2021-08-13,"flood",9.667,462,NA,NA,3.076,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.132,NA,NA
"362",2021-08-13 23:20:00,"CC","ISCO","7.0",2021-08-13,"flood",10.66,388,NA,NA,2.457,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.122,NA,NA
"363",2021-08-13 23:35:00,"CC","ISCO","8.0",2021-08-13,"flood",10.07,472,NA,NA,2.912,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.129,NA,NA
"364",2021-08-13 23:50:00,"CC","ISCO","9.0",2021-08-13,"flood",9.666,426,NA,NA,3.303,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.0784,NA,NA
"365",2021-08-13 00:50:00,"CC","ISCO","13.0",2021-08-13,"flood",NA,435,NA,NA,3.568,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,0.0682,NA,NA
"365",2021-08-14 00:50:00,"CC","ISCO","13.0",2021-08-13,"flood",8.708,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",2021-08-13 01:50:00,"CC","ISCO","14.0",2021-08-13,"flood",NA,457,NA,NA,3.571,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,0.0688,NA,NA
"366",2021-08-14 01:50:00,"CC","ISCO","14.0",2021-08-13,"flood",8.907,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",2021-08-13 04:50:00,"CC","ISCO","17.0",2021-08-13,"flood",NA,357,NA,NA,5.187,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,0.0709,NA,NA
"367",2021-08-14 04:50:00,"CC","ISCO","17.0",2021-08-13,"flood",9,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",2021-08-14 08:50:00,"CC","ISCO","21.0",2021-08-13,"flood",9.482,207,NA,NA,3.837,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.0455,NA,NA
"369",2021-08-14 09:50:00,"CC","ISCO","22.0",2021-08-13,"flood",9.695,318,NA,NA,3.723,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.0585,NA,NA
"37",2021-09-01 08:59:00,"RV","GRAB",NA,2021-09-01,"flood",7.375,210.5,NA,0.166,1.04,1,NA,2,2,2,2,1,1,4,NA,NA,NA,0.02745,NA,NA
"370",2021-08-13 23:00:00,"SS","ISCO","2.0",2021-08-12,"flood",10.07,477,NA,NA,1.946,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.185,NA,NA
"371",2021-08-13 23:15:00,"SS","ISCO","3.0",2021-08-12,"flood",9.393,477,NA,NA,2.459,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.212,NA,NA
"372",2021-08-13 23:30:00,"SS","ISCO","4.0",2021-08-12,"flood",9.567,438,NA,NA,2.492,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.178,NA,NA
"373",2021-08-13 23:45:00,"SS","ISCO","5.0",2021-08-12,"flood",9.67,404,NA,NA,3.801,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.231,NA,NA
"374",2021-08-14,"SS","ISCO","6.0",2021-08-14,"flood",9.218,416,NA,NA,2.632,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.159,NA,NA
"375",2021-08-14 00:15:00,"SS","ISCO","7.0",2021-08-14,"flood",9.844,441,NA,NA,3.19,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.165,NA,NA
"376",2021-08-14 00:30:00,"SS","ISCO","8.0",2021-08-14,"flood",10.28,476,NA,NA,2.452,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.184,NA,NA
"377",2021-08-14 00:45:00,"SS","ISCO","9.0",2021-08-14,"flood",9.754,493,NA,NA,2.622,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.198,NA,NA
"378",2021-08-14 01:00:00,"SS","ISCO","10.0",2021-08-14,"flood",9.622,500,NA,NA,2.67,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.214,NA,NA
"379",2021-08-14 01:30:00,"SS","ISCO","12.0",2021-08-14,"flood",10.06,525,NA,NA,2.585,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.226,NA,NA
"38",2021-09-01 07:38:00,"RC","GRAB",NA,2021-09-01,"flood",8.098,298.5,NA,0.2,1.484,1,NA,2,2,2,2,1,1,4,NA,NA,NA,0.0881,NA,NA
"380",2021-08-14 02:12:00,"SS","ISCO","13.0",2021-08-14,"flood",9.667,436,NA,NA,3.364,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.169,NA,NA
"381",2021-08-14 03:12:00,"SS","ISCO","14.0",2021-08-14,"flood",9.496,445,NA,NA,3.794,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.141,NA,NA
"382",2021-08-14 04:12:00,"SS","ISCO","15.0",2021-08-14,"flood",9.213,432,NA,NA,2.974,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.14,NA,NA
"383",2021-08-14 05:12:00,"SS","ISCO","16.0",2021-08-14,"flood",9.597,404,NA,NA,3.021,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.135,NA,NA
"384",2021-08-14 06:12:00,"SS","ISCO","17.0",2021-08-14,"flood",9.321,329,NA,NA,4.817,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.131,NA,NA
"385",2021-08-14 07:12:00,"SS","ISCO","18.0",2021-08-14,"flood",9.409,295,NA,NA,3.053,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.146,NA,NA
"386",2021-08-14 08:12:00,"SS","ISCO","19.0",2021-08-14,"flood",9.578,281,NA,NA,2.751,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.116,NA,NA
"387",2021-08-14 09:12:00,"SS","ISCO","20.0",2021-08-14,"flood",8.814,273,NA,NA,3.338,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.0974,NA,NA
"388",2021-07-25 16:43:00,"MW","ISCO","7.0",2021-07-25,"flood",7.8885,450.5,NA,NA,1.221,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.0746,NA,NA
"389",2021-07-26 00:13:00,"MW","ISCO","19.0",2021-07-25,"flood",12.11,311.5,NA,NA,3.8265,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.0363,NA,NA
"39",2021-09-01 10:20:00,"CC","GRAB",NA,2021-09-01,"flood",7.022,283,NA,0.27,1.328,1,NA,2,2,2,2,1,1,4,NA,NA,NA,0.0627,NA,NA
"390",2021-07-26 01:13:00,"MW","ISCO","20.0",2021-07-25,"flood",11.205,381,NA,NA,5.567,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.09075,NA,NA
"391",2021-07-26 02:13:00,"MW","ISCO","21.0",2021-07-25,"flood",10.255,405,NA,NA,4.909,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.059,NA,NA
"392",2021-08-17,"MW","ISCO","2.0",2021-08-16,"flood",20.6,277,NA,NA,1.4775,NA,NA,2,1,1,NA,NA,2,NA,NA,NA,NA,0.0607,NA,NA
"393",2021-08-17 00:12:00,"MW","ISCO","3.0",2021-08-16,"flood",9.533,329.5,NA,NA,1.517,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.06065,NA,NA
"394",2021-07-25 17:05:00,"SS","ISCO","3.0",2021-07-25,"flood",11.215,481.5,NA,NA,1.4905,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.1625,NA,NA
"395",2021-07-25 18:35:00,"SS","ISCO","9.0",2021-07-25,"flood",9.5135,529,NA,NA,2.371,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.1275,NA,NA
"396",2021-08-18 12:05:00,"SS","ISCO","2.0",2021-08-18,"flood",11.5,271.5,NA,NA,2.031,NA,NA,1,2,2,NA,NA,1,NA,NA,NA,NA,0.222,NA,NA
"397",2021-08-18 12:20:00,"SS","ISCO","3.0",2021-08-18,"flood",NA,368,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.1315,NA,NA
"398",2021-07-31 01:57:00,"BMW","ISCO","2.0",2021-07-31,"flood",21.58,227,NA,NA,1.925,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.16,NA,NA
"399",2021-07-31 02:12:00,"BMW","ISCO","3.0",2021-07-31,"flood",28.465,365.5,NA,NA,2.568,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.335,NA,NA
"4",2021-09-01 02:44:00,"RC","ISCO","4.0",2021-09-01,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2021-08-18 15:07:00,"CC","ISCO","5.0",2021-08-18,"flood",11.2975,156.5,43.73,0.222,0.004,1,NA,2,2,2,2,2,2,4,NA,NA,NA,0.09385,NA,NA
"400",2021-07-31 02:57:00,"BMW","ISCO","6.0",2021-07-31,"flood",38.035,316,NA,NA,3.947,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.8165,NA,NA
"401",2021-07-31 03:12:00,"BMW","ISCO","7.0",2021-07-31,"flood",36.335,213.5,NA,NA,3.125,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.6705,NA,NA
"402",2021-07-31 03:57:00,"BMW","ISCO","10.0",2021-07-31,"flood",44.63,345,NA,NA,2.6965,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.549,NA,NA
"403",2021-07-31 04:42:00,"BMW","ISCO","13.0",2021-07-31,"flood",45.285,322,NA,NA,2.647,NA,NA,2,1,1,NA,NA,2,NA,NA,NA,NA,0.406,NA,NA
"404",2021-07-31 05:42:00,"BMW","ISCO","14.0",2021-07-31,"flood",42.865,264,NA,NA,2.3965,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.417,NA,NA
"405",2021-07-31 06:42:00,"BMW","ISCO","15.0",2021-07-31,"flood",NA,88.8,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.302,NA,NA
"406",2021-07-31 07:42:00,"BMW","ISCO","16.0",2021-07-31,"flood",40.58,75.45,NA,NA,2.2755,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.3095,NA,NA
"407",2021-07-31 08:42:00,"BMW","ISCO","17.0",2021-07-31,"flood",35.71,102,NA,NA,1.986,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.242,NA,NA
"408",2021-07-31 09:42:00,"BMW","ISCO","18.0",2021-07-31,"flood",36.92,112.5,NA,NA,2.084,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.311,NA,NA
"409",2021-07-26 00:09:00,"RC","ISCO","20.0",2021-07-25,"flood",11.545,354,NA,NA,2.126,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.1265,NA,NA
"410",2021-07-26 01:09:00,"RC","ISCO","21.0",2021-07-25,"flood",10.865,550,NA,NA,2.5895,NA,NA,2,2,1,NA,NA,2,NA,NA,NA,NA,0.1645,NA,NA
"411",2021-07-26 02:09:00,"RC","ISCO","22.0",2021-07-25,"flood",9.939,541,NA,NA,2.1275,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.149,NA,NA
"412",2021-07-26 03:09:00,"RC","ISCO","23.0",2021-07-25,"flood",11.36,505,NA,NA,2.573,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.0559,NA,NA
"413",2021-09-01 04:14:00,"RC","ISCO","10.0",2021-09-01,"flood",NA,334.5,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.05475,NA,NA
"414",2021-09-01 04:29:00,"RC","ISCO","11.0",2021-09-01,"flood",NA,382.5,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.1145,NA,NA
"415",2021-09-01 04:44:00,"RC","ISCO","12.0",2021-09-01,"flood",NA,361,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.2705,NA,NA
"416",2021-09-01 05:14:00,"RC","ISCO","13.0",2021-09-01,"flood",NA,247.5,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.0754,NA,NA
"417",2021-09-01 06:14:00,"RC","ISCO","14.0",2021-09-01,"flood",8.179,158,NA,NA,1.692,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.06175,NA,NA
"418",2021-09-01 07:14:00,"RC","ISCO","15.0",2021-09-01,"flood",8.326,213.5,NA,NA,1.851,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.04665,NA,NA
"419",2021-09-01 08:14:00,"RC","ISCO","16.0",2021-09-01,"flood",8.633,235,NA,NA,1.965,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.05865,NA,NA
"420",2021-09-01 09:14:00,"RC","ISCO","17.0",2021-09-01,"flood",8.642,380,NA,NA,1.925,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.0682,NA,NA
"421",2021-09-01 09:14:00,"RC","ISCO","17.0",2021-09-01,"flood",NA,288,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0.0669,NA,NA
"422",2021-07-25 16:35:00,"CC","ISCO","2.0",2021-07-25,"flood",9.59,371.5,NA,NA,4.6675,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.118,NA,NA
"423",2021-07-25 16:50:00,"CC","ISCO","3.0",2021-07-25,"flood",9.468,426.5,NA,NA,4.509,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.0839,NA,NA
"424",2021-07-25 17:05:00,"CC","ISCO","4.0",2021-07-25,"flood",NA,454,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,0.121,NA,NA
"425",2021-07-25 17:20:00,"CC","ISCO","5.0",2021-07-25,"flood",NA,333,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.09905,NA,NA
"426",2021-07-25 17:35:00,"CC","ISCO","6.0",2021-07-25,"flood",9.5125,317,NA,NA,4.7635,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.07465,NA,NA
"427",2021-07-25 17:50:00,"CC","ISCO","7.0",2021-07-25,"flood",NA,246,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.06915,NA,NA
"428",2021-07-25 18:05:00,"CC","ISCO","8.0",2021-07-25,"flood",NA,279.5,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.06045,NA,NA
"429",2021-07-25 18:20:00,"CC","ISCO","9.0",2021-07-25,"flood",NA,300.5,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.03855,NA,NA
"430",2021-07-25 18:35:00,"CC","ISCO","10.0",2021-07-25,"flood",NA,308.5,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.0715,NA,NA
"431",2021-07-25 18:50:00,"CC","ISCO","11.0",2021-07-25,"flood",NA,273.5,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.0859,NA,NA
"432",2021-07-25 19:20:00,"CC","ISCO","13.0",2021-07-25,"flood",NA,330,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.1235,NA,NA
"433",2021-07-25 20:20:00,"CC","ISCO","14.0",2021-07-25,"flood",NA,306.5,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.06215,NA,NA
"434",2021-07-25 21:20:00,"CC","ISCO","15.0",2021-07-25,"flood",NA,329,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.06165,NA,NA
"435",2021-07-25 22:20:00,"CC","ISCO","16.0",2021-07-25,"flood",NA,343.5,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,0.08275,NA,NA
"436",2021-07-25 23:20:00,"CC","ISCO","17.0",2021-07-25,"flood",9.74,251,NA,NA,5.608,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0.104,NA,NA
"437",2021-08-12 10:10:00,"CC","ISCO","6.0",2021-08-12,"flood",9.2605,398,NA,NA,3.2415,NA,NA,2,2,1,NA,NA,2,NA,NA,NA,NA,0.064,NA,NA
"438",2021-08-12 10:25:00,"CC","ISCO","7.0",2021-08-12,"flood",9.439,434.5,NA,NA,3.1785,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.0611,NA,NA
"439",2021-08-12 10:40:00,"CC","ISCO","8.0",2021-08-12,"flood",8.8105,324,NA,NA,2.7305,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.06015,NA,NA
"440",2021-08-12 10:55:00,"CC","ISCO","9.0",2021-08-12,"flood",9.2425,334,NA,NA,3.181,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.05225,NA,NA
"441",2021-08-12 12:56:00,"CC","ISCO","14.0",2021-08-12,"flood",10.145,358,NA,NA,3.3635,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.05795,NA,NA
"442",2021-08-12 13:56:00,"CC","ISCO","15.0",2021-08-12,"flood",12.96,308,NA,NA,3.3375,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.06205,NA,NA
"443",2021-08-12 14:56:00,"CC","ISCO","16.0",2021-08-12,"flood",12.325,334,NA,NA,3.425,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.0559,NA,NA
"444",2021-08-16 22:43:00,"CC","ISCO","2.0",2021-08-16,"flood",10.325,215,NA,NA,1.4025,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.1905,NA,NA
"445",2021-08-16 22:58:00,"CC","ISCO","3.0",2021-08-16,"flood",9.4215,109.65,NA,NA,0.9403,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.04435,NA,NA
"446",2021-08-16 23:58:00,"CC","ISCO","7.0",2021-08-16,"flood",10.56,284.5,NA,NA,2.028,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.06275,NA,NA
"447",2021-08-17 02:30:00,"SS","ISCO","2.0",2021-08-17,"flood",12.51,NA,NA,NA,2.464,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"447",2021-12-29 02:57:00,"SS","ISCO","1.0",2021-12-29,"flood",5.189,NA,NA,NA,0.88265,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"448",2021-08-17 02:45:00,"SS","ISCO","3.0",2021-08-17,"flood",14.4,NA,NA,NA,2.8405,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"448",2021-12-29 03:12:00,"SS","ISCO","2.0",2021-12-29,"flood",4.868,43.1,NA,NA,1.0465,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.003,NA,NA
"449",2021-08-18 11:50:00,"SS","ISCO","1.0",2021-08-18,"flood",13.26,NA,NA,NA,1.359,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"449",2021-12-29 03:28:00,"SS","ISCO","3.0",2021-12-29,"flood",5.6085,60.6,NA,NA,1.0066,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.003,NA,NA
"45",2021-08-18 16:22:00,"CC","ISCO","10.0",2021-08-18,"flood",4.4285,399.5,20.05,0.722,1.583,1,NA,2,2,2,2,2,2,4,NA,NA,NA,0.124,NA,NA
"450",2021-07-25 17:09:00,"RC","ISCO","13.0",2021-07-25,"flood",8.7325,NA,NA,NA,2.632,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"450",2021-12-29 03:43:00,"SS","ISCO","4.0",2021-12-29,"flood",6.2725,44.8,NA,NA,1.0515,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.003,NA,NA
"451",2021-07-25 18:09:00,"RC","ISCO","14.0",2021-07-25,"flood",9.685,NA,NA,NA,3.1095,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"451",2021-12-29 03:58:00,"SS","ISCO","5.0",2021-12-29,"flood",6.3625,66.3,NA,NA,0.8178,NA,6.4965,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"452",2021-07-25 19:09:00,"RC","ISCO","15.0",2021-07-25,"flood",9.5435,NA,NA,NA,3.316,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"452",2021-12-29 04:13:00,"SS","ISCO","6.0",2021-12-29,"flood",6.2505,90.1,NA,NA,0.8041,NA,6.7655,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"453",2021-07-25 20:09:00,"RC","ISCO","16.0",2021-07-25,"flood",11.72,NA,NA,NA,4.066,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"453",2021-12-29 04:28:00,"SS","ISCO","7.0",2021-12-29,"flood",6.737,83.8,NA,NA,0.9927,NA,7.3115,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"454",2021-07-25 21:09:00,"RC","ISCO","17.0",2021-07-25,"flood",11.675,NA,NA,NA,4.3665,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"454",2021-12-29 04:43:00,"SS","ISCO","8.0",2021-12-29,"flood",6.802,118.4,NA,NA,1.1795,NA,7.107,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"455",2021-07-25 22:09:00,"RC","ISCO","18.0",2021-07-25,"flood",10.8,NA,NA,NA,3.573,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"455",2021-12-29 04:58:00,"SS","ISCO","9.0",2021-12-29,"flood",7.3935,83.6,NA,NA,0.9233,NA,7.328,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"456",2021-07-25 23:09:00,"RC","ISCO","19.0",2021-07-25,"flood",10.75,NA,NA,NA,2.808,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"456",2021-12-29 05:13:00,"SS","ISCO","10.0",2021-12-29,"flood",7.2835,98.2,NA,NA,0.8729,NA,7.6405,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"457",2021-08-18 17:21:00,"RC","ISCO","10.0",2021-08-18,"flood",8.3725,NA,NA,NA,1.259,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"457",2021-12-29 05:28:00,"SS","ISCO","11.0",2021-12-29,"flood",7.366,96.1,NA,NA,0.881,NA,7.715,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"458",2021-08-18 17:36:00,"RC","ISCO","11.0",2021-08-18,"flood",10.69,NA,NA,NA,1.4095,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"458",2021-12-29 05:43:00,"SS","ISCO","12.0",2021-12-29,"flood",7.66,104.3,NA,NA,0.90685,NA,8.044,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"459",2021-08-18 17:51:00,"RC","ISCO","12.0",2021-08-18,"flood",12.56,NA,NA,NA,1.7715,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"459",2021-12-29 06:31:00,"SS","ISCO","13.0",2021-12-29,"flood",7.6715,125.9,NA,NA,1.0416,NA,7.8985,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
"460",2021-08-18 18:21:00,"RC","ISCO","13.0",2021-08-18,"flood",7.4805,NA,NA,NA,1.1025,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"460",2021-12-29 07:31:00,"SS","ISCO","14.0",2021-12-29,"flood",7.7615,132,NA,NA,1.1155,NA,8.0335,2,2,2,NA,NA,2,NA,NA,NA,2,0.003,NA,NA
