"","SampleID","DateTime","Site","Analyte","Type","Bottle_number","Event_Date","Stage","N","final_conc"
"1119","385",2021-08-14 07:12:00,"SS","TN_mgL","ISCO","18.0",2021-08-14,"flood",1,3.053
"1120","386",2021-08-14 08:12:00,"SS","DOC_mgL","ISCO","19.0",2021-08-14,"flood",1,9.578
"1121","386",2021-08-14 08:12:00,"SS","SRP_ugL","ISCO","19.0",2021-08-14,"flood",1,281
"1122","386",2021-08-14 08:12:00,"SS","TN_mgL","ISCO","19.0",2021-08-14,"flood",1,2.751
"1123","387",2021-08-14 09:12:00,"SS","DOC_mgL","ISCO","20.0",2021-08-14,"flood",1,8.814
"1124","387",2021-08-14 09:12:00,"SS","SRP_ugL","ISCO","20.0",2021-08-14,"flood",1,273
"1125","387",2021-08-14 09:12:00,"SS","TN_mgL","ISCO","20.0",2021-08-14,"flood",1,3.338
"1126","388",2021-07-25 16:43:00,"MW","DOC_mgL","ISCO","7.0",2021-07-25,"flood",2,7.8885
"1127","388",2021-07-25 16:43:00,"MW","SRP_ugL","ISCO","7.0",2021-07-25,"flood",2,450.5
"1128","388",2021-07-25 16:43:00,"MW","TN_mgL","ISCO","7.0",2021-07-25,"flood",2,1.221
"1129","389",2021-07-26 00:13:00,"MW","DOC_mgL","ISCO","19.0",2021-07-25,"flood",2,12.11
"1130","389",2021-07-26 00:13:00,"MW","SRP_ugL","ISCO","19.0",2021-07-25,"flood",2,311.5
"1131","389",2021-07-26 00:13:00,"MW","TN_mgL","ISCO","19.0",2021-07-25,"flood",2,3.8265
"1132","39",2021-09-01 10:20:00,"CC","DOC_mgL","GRAB",NA,2021-09-01,"flood",2,7.022
"1133","39",2021-09-01 10:20:00,"CC","SRP_ugL","GRAB",NA,2021-09-01,"flood",2,283
"1134","39",2021-09-01 10:20:00,"CC","TC_mgL","GRAB",NA,2021-09-01,"flood",2,NA
"1135","39",2021-09-01 10:20:00,"CC","TDP_mgL","GRAB",NA,2021-09-01,"flood",1,0.27
"1136","39",2021-09-01 10:20:00,"CC","TN_mgL","GRAB",NA,2021-09-01,"flood",1,1.328
"1137","39",2021-09-01 10:20:00,"CC","ions_uM","GRAB",NA,2021-09-01,"flood",4,1
"1138","390",2021-07-26 01:13:00,"MW","DOC_mgL","ISCO","20.0",2021-07-25,"flood",2,11.205
"1139","390",2021-07-26 01:13:00,"MW","SRP_ugL","ISCO","20.0",2021-07-25,"flood",2,381
"1140","390",2021-07-26 01:13:00,"MW","TN_mgL","ISCO","20.0",2021-07-25,"flood",2,5.567
"1141","391",2021-07-26 02:13:00,"MW","DOC_mgL","ISCO","21.0",2021-07-25,"flood",2,10.255
"1142","391",2021-07-26 02:13:00,"MW","SRP_ugL","ISCO","21.0",2021-07-25,"flood",2,405
"1143","391",2021-07-26 02:13:00,"MW","TN_mgL","ISCO","21.0",2021-07-25,"flood",2,4.909
"1144","392",2021-08-17,"MW","DOC_mgL","ISCO","2.0",2021-08-16,"flood",2,20.6
"1145","392",2021-08-17,"MW","SRP_ugL","ISCO","2.0",2021-08-16,"flood",1,277
"1146","392",2021-08-17,"MW","TN_mgL","ISCO","2.0",2021-08-16,"flood",2,1.4775
"1147","393",2021-08-17 00:12:00,"MW","DOC_mgL","ISCO","3.0",2021-08-16,"flood",2,9.533
"1148","393",2021-08-17 00:12:00,"MW","SRP_ugL","ISCO","3.0",2021-08-16,"flood",2,329.5
"1149","393",2021-08-17 00:12:00,"MW","TN_mgL","ISCO","3.0",2021-08-16,"flood",2,1.517
"1150","394",2021-07-25 17:05:00,"SS","DOC_mgL","ISCO","3.0",2021-07-25,"flood",2,11.215
"1151","394",2021-07-25 17:05:00,"SS","SRP_ugL","ISCO","3.0",2021-07-25,"flood",2,481.5
"1152","394",2021-07-25 17:05:00,"SS","TN_mgL","ISCO","3.0",2021-07-25,"flood",2,1.4905
"1153","395",2021-07-25 18:35:00,"SS","DOC_mgL","ISCO","9.0",2021-07-25,"flood",2,9.5135
"1154","395",2021-07-25 18:35:00,"SS","SRP_ugL","ISCO","9.0",2021-07-25,"flood",2,529
"1155","395",2021-07-25 18:35:00,"SS","TN_mgL","ISCO","9.0",2021-07-25,"flood",2,2.371
"1156","396",2021-08-18 12:05:00,"SS","DOC_mgL","ISCO","2.0",2021-08-18,"flood",1,11.5
"1157","396",2021-08-18 12:05:00,"SS","SRP_ugL","ISCO","2.0",2021-08-18,"flood",2,271.5
"1158","396",2021-08-18 12:05:00,"SS","TN_mgL","ISCO","2.0",2021-08-18,"flood",1,2.031
"1159","397",2021-08-18 12:20:00,"SS","SRP_ugL","ISCO","3.0",2021-08-18,"flood",2,368
"1160","398",2021-07-31 01:57:00,"BMW","DOC_mgL","ISCO","2.0",2021-07-31,"flood",2,21.58
"1161","398",2021-07-31 01:57:00,"BMW","SRP_ugL","ISCO","2.0",2021-07-31,"flood",2,227
"1162","398",2021-07-31 01:57:00,"BMW","TN_mgL","ISCO","2.0",2021-07-31,"flood",2,1.925
"1163","399",2021-07-31 02:12:00,"BMW","DOC_mgL","ISCO","3.0",2021-07-31,"flood",2,28.465
"1164","399",2021-07-31 02:12:00,"BMW","SRP_ugL","ISCO","3.0",2021-07-31,"flood",2,365.5
"1165","399",2021-07-31 02:12:00,"BMW","TN_mgL","ISCO","3.0",2021-07-31,"flood",2,2.568
"1166","4",2021-09-01 02:44:00,"RC","TC_mgL","ISCO","4.0",2021-09-01,"flood",2,NA
"1167","40",2021-08-18 15:07:00,"CC","DOC_mgL","ISCO","5.0",2021-08-18,"flood",2,11.2975
"1168","40",2021-08-18 15:07:00,"CC","SRP_ugL","ISCO","5.0",2021-08-18,"flood",2,156.5
"1169","40",2021-08-18 15:07:00,"CC","TC_mgL","ISCO","5.0",2021-08-18,"flood",2,43.73
"1170","40",2021-08-18 15:07:00,"CC","TDP_mgL","ISCO","5.0",2021-08-18,"flood",2,0.222
"1171","40",2021-08-18 15:07:00,"CC","TN_mgL","ISCO","5.0",2021-08-18,"flood",2,0.004
"1172","40",2021-08-18 15:07:00,"CC","ions_uM","ISCO","5.0",2021-08-18,"flood",4,1
"1173","400",2021-07-31 02:57:00,"BMW","DOC_mgL","ISCO","6.0",2021-07-31,"flood",2,38.035
"1174","400",2021-07-31 02:57:00,"BMW","SRP_ugL","ISCO","6.0",2021-07-31,"flood",2,316
"1175","400",2021-07-31 02:57:00,"BMW","TN_mgL","ISCO","6.0",2021-07-31,"flood",2,3.947
"1176","401",2021-07-31 03:12:00,"BMW","DOC_mgL","ISCO","7.0",2021-07-31,"flood",2,36.335
"1177","401",2021-07-31 03:12:00,"BMW","SRP_ugL","ISCO","7.0",2021-07-31,"flood",2,213.5
"1178","401",2021-07-31 03:12:00,"BMW","TN_mgL","ISCO","7.0",2021-07-31,"flood",2,3.125
"1179","402",2021-07-31 03:57:00,"BMW","DOC_mgL","ISCO","10.0",2021-07-31,"flood",2,44.63
"1180","402",2021-07-31 03:57:00,"BMW","SRP_ugL","ISCO","10.0",2021-07-31,"flood",2,345
"1181","402",2021-07-31 03:57:00,"BMW","TN_mgL","ISCO","10.0",2021-07-31,"flood",2,2.6965
"1182","403",2021-07-31 04:42:00,"BMW","DOC_mgL","ISCO","13.0",2021-07-31,"flood",2,45.285
"1183","403",2021-07-31 04:42:00,"BMW","SRP_ugL","ISCO","13.0",2021-07-31,"flood",1,322
"1184","403",2021-07-31 04:42:00,"BMW","TN_mgL","ISCO","13.0",2021-07-31,"flood",2,2.647
"1185","404",2021-07-31 05:42:00,"BMW","DOC_mgL","ISCO","14.0",2021-07-31,"flood",2,42.865
"1186","404",2021-07-31 05:42:00,"BMW","SRP_ugL","ISCO","14.0",2021-07-31,"flood",2,264
"1187","404",2021-07-31 05:42:00,"BMW","TN_mgL","ISCO","14.0",2021-07-31,"flood",2,2.3965
"1188","405",2021-07-31 06:42:00,"BMW","SRP_ugL","ISCO","15.0",2021-07-31,"flood",2,88.8
"1189","406",2021-07-31 07:42:00,"BMW","DOC_mgL","ISCO","16.0",2021-07-31,"flood",2,40.58
"1190","406",2021-07-31 07:42:00,"BMW","SRP_ugL","ISCO","16.0",2021-07-31,"flood",2,75.45
"1191","406",2021-07-31 07:42:00,"BMW","TN_mgL","ISCO","16.0",2021-07-31,"flood",2,2.2755
"1192","407",2021-07-31 08:42:00,"BMW","DOC_mgL","ISCO","17.0",2021-07-31,"flood",1,35.71
"1193","407",2021-07-31 08:42:00,"BMW","SRP_ugL","ISCO","17.0",2021-07-31,"flood",1,102
"1194","407",2021-07-31 08:42:00,"BMW","TN_mgL","ISCO","17.0",2021-07-31,"flood",1,1.986
"1195","408",2021-07-31 09:42:00,"BMW","DOC_mgL","ISCO","18.0",2021-07-31,"flood",2,36.92
"1196","408",2021-07-31 09:42:00,"BMW","SRP_ugL","ISCO","18.0",2021-07-31,"flood",2,112.5
"1197","408",2021-07-31 09:42:00,"BMW","TN_mgL","ISCO","18.0",2021-07-31,"flood",2,2.084
"1198","409",2021-07-26 00:09:00,"RC","DOC_mgL","ISCO","20.0",2021-07-25,"flood",2,11.545
"1199","409",2021-07-26 00:09:00,"RC","SRP_ugL","ISCO","20.0",2021-07-25,"flood",2,354
"1200","409",2021-07-26 00:09:00,"RC","TN_mgL","ISCO","20.0",2021-07-25,"flood",2,2.126
"1201","410",2021-07-26 01:09:00,"RC","DOC_mgL","ISCO","21.0",2021-07-25,"flood",2,10.865
"1202","410",2021-07-26 01:09:00,"RC","SRP_ugL","ISCO","21.0",2021-07-25,"flood",1,550
"1203","410",2021-07-26 01:09:00,"RC","TN_mgL","ISCO","21.0",2021-07-25,"flood",2,2.5895
"1204","411",2021-07-26 02:09:00,"RC","DOC_mgL","ISCO","22.0",2021-07-25,"flood",2,9.939
"1205","411",2021-07-26 02:09:00,"RC","SRP_ugL","ISCO","22.0",2021-07-25,"flood",2,541
"1206","411",2021-07-26 02:09:00,"RC","TN_mgL","ISCO","22.0",2021-07-25,"flood",2,2.1275
"1207","412",2021-07-26 03:09:00,"RC","DOC_mgL","ISCO","23.0",2021-07-25,"flood",2,11.36
"1208","412",2021-07-26 03:09:00,"RC","SRP_ugL","ISCO","23.0",2021-07-25,"flood",2,505
"1209","412",2021-07-26 03:09:00,"RC","TN_mgL","ISCO","23.0",2021-07-25,"flood",2,2.573
"1210","413",2021-09-01 04:14:00,"RC","SRP_ugL","ISCO","10.0",2021-09-01,"flood",2,334.5
"1211","414",2021-09-01 04:29:00,"RC","SRP_ugL","ISCO","11.0",2021-09-01,"flood",2,382.5
"1212","415",2021-09-01 04:44:00,"RC","SRP_ugL","ISCO","12.0",2021-09-01,"flood",2,361
"1213","416",2021-09-01 05:14:00,"RC","SRP_ugL","ISCO","13.0",2021-09-01,"flood",2,247.5
"1214","417",2021-09-01 06:14:00,"RC","DOC_mgL","ISCO","14.0",2021-09-01,"flood",2,8.179
"1215","417",2021-09-01 06:14:00,"RC","SRP_ugL","ISCO","14.0",2021-09-01,"flood",2,158
"1216","417",2021-09-01 06:14:00,"RC","TN_mgL","ISCO","14.0",2021-09-01,"flood",2,1.692
"1217","418",2021-09-01 07:14:00,"RC","DOC_mgL","ISCO","15.0",2021-09-01,"flood",2,8.326
"1218","418",2021-09-01 07:14:00,"RC","SRP_ugL","ISCO","15.0",2021-09-01,"flood",2,213.5
"1219","418",2021-09-01 07:14:00,"RC","TN_mgL","ISCO","15.0",2021-09-01,"flood",2,1.851
"1220","419",2021-09-01 08:14:00,"RC","DOC_mgL","ISCO","16.0",2021-09-01,"flood",2,8.633
"1221","419",2021-09-01 08:14:00,"RC","SRP_ugL","ISCO","16.0",2021-09-01,"flood",2,235
"1222","419",2021-09-01 08:14:00,"RC","TN_mgL","ISCO","16.0",2021-09-01,"flood",2,1.965
"1223","420",2021-09-01 09:14:00,"RC","DOC_mgL","ISCO","17.0",2021-09-01,"flood",1,8.642
"1224","420",2021-09-01 09:14:00,"RC","SRP_ugL","ISCO","17.0",2021-09-01,"flood",1,380
"1225","420",2021-09-01 09:14:00,"RC","TN_mgL","ISCO","17.0",2021-09-01,"flood",1,1.925
"1226","421",2021-09-01 09:14:00,"RC","SRP_ugL","ISCO","17.0",2021-09-01,"flood",1,288
"1227","422",2021-07-25 16:35:00,"CC","DOC_mgL","ISCO","2.0",2021-07-25,"flood",2,9.59
"1228","422",2021-07-25 16:35:00,"CC","SRP_ugL","ISCO","2.0",2021-07-25,"flood",2,371.5
"1229","422",2021-07-25 16:35:00,"CC","TN_mgL","ISCO","2.0",2021-07-25,"flood",2,4.6675
"1230","423",2021-07-25 16:50:00,"CC","DOC_mgL","ISCO","3.0",2021-07-25,"flood",2,9.468
"1231","423",2021-07-25 16:50:00,"CC","SRP_ugL","ISCO","3.0",2021-07-25,"flood",2,426.5
"1232","423",2021-07-25 16:50:00,"CC","TN_mgL","ISCO","3.0",2021-07-25,"flood",2,4.509
"1233","424",2021-07-25 17:05:00,"CC","SRP_ugL","ISCO","4.0",2021-07-25,"flood",1,454
"1234","425",2021-07-25 17:20:00,"CC","SRP_ugL","ISCO","5.0",2021-07-25,"flood",2,333
"1235","426",2021-07-25 17:35:00,"CC","DOC_mgL","ISCO","6.0",2021-07-25,"flood",2,9.5125
"1236","426",2021-07-25 17:35:00,"CC","SRP_ugL","ISCO","6.0",2021-07-25,"flood",2,317
"1237","426",2021-07-25 17:35:00,"CC","TN_mgL","ISCO","6.0",2021-07-25,"flood",2,4.7635
"1238","427",2021-07-25 17:50:00,"CC","SRP_ugL","ISCO","7.0",2021-07-25,"flood",2,246
"1239","428",2021-07-25 18:05:00,"CC","SRP_ugL","ISCO","8.0",2021-07-25,"flood",2,279.5
"1240","429",2021-07-25 18:20:00,"CC","SRP_ugL","ISCO","9.0",2021-07-25,"flood",2,300.5
"1241","430",2021-07-25 18:35:00,"CC","SRP_ugL","ISCO","10.0",2021-07-25,"flood",2,308.5
"1242","431",2021-07-25 18:50:00,"CC","SRP_ugL","ISCO","11.0",2021-07-25,"flood",2,273.5
"1243","432",2021-07-25 19:20:00,"CC","SRP_ugL","ISCO","13.0",2021-07-25,"flood",2,330
"1244","433",2021-07-25 20:20:00,"CC","SRP_ugL","ISCO","14.0",2021-07-25,"flood",2,306.5
"1245","434",2021-07-25 21:20:00,"CC","SRP_ugL","ISCO","15.0",2021-07-25,"flood",2,329
"1246","435",2021-07-25 22:20:00,"CC","SRP_ugL","ISCO","16.0",2021-07-25,"flood",2,343.5
"1247","436",2021-07-25 23:20:00,"CC","DOC_mgL","ISCO","17.0",2021-07-25,"flood",1,9.74
"1248","436",2021-07-25 23:20:00,"CC","SRP_ugL","ISCO","17.0",2021-07-25,"flood",1,251
"1249","436",2021-07-25 23:20:00,"CC","TN_mgL","ISCO","17.0",2021-07-25,"flood",1,5.608
"1250","437",2021-08-12 10:10:00,"CC","DOC_mgL","ISCO","6.0",2021-08-12,"flood",2,9.2605
"1251","437",2021-08-12 10:10:00,"CC","SRP_ugL","ISCO","6.0",2021-08-12,"flood",1,398
"1252","437",2021-08-12 10:10:00,"CC","TN_mgL","ISCO","6.0",2021-08-12,"flood",2,3.2415
"1253","438",2021-08-12 10:25:00,"CC","DOC_mgL","ISCO","7.0",2021-08-12,"flood",2,9.439
"1254","438",2021-08-12 10:25:00,"CC","SRP_ugL","ISCO","7.0",2021-08-12,"flood",2,434.5
"1255","438",2021-08-12 10:25:00,"CC","TN_mgL","ISCO","7.0",2021-08-12,"flood",2,3.1785
"1256","439",2021-08-12 10:40:00,"CC","DOC_mgL","ISCO","8.0",2021-08-12,"flood",2,8.8105
"1257","439",2021-08-12 10:40:00,"CC","SRP_ugL","ISCO","8.0",2021-08-12,"flood",2,324
"1258","439",2021-08-12 10:40:00,"CC","TN_mgL","ISCO","8.0",2021-08-12,"flood",2,2.7305
"1259","440",2021-08-12 10:55:00,"CC","DOC_mgL","ISCO","9.0",2021-08-12,"flood",2,9.2425
"1260","440",2021-08-12 10:55:00,"CC","SRP_ugL","ISCO","9.0",2021-08-12,"flood",2,334
"1261","440",2021-08-12 10:55:00,"CC","TN_mgL","ISCO","9.0",2021-08-12,"flood",2,3.181
"1262","441",2021-08-12 12:56:00,"CC","DOC_mgL","ISCO","14.0",2021-08-12,"flood",2,10.145
"1263","441",2021-08-12 12:56:00,"CC","SRP_ugL","ISCO","14.0",2021-08-12,"flood",2,358
"1264","441",2021-08-12 12:56:00,"CC","TN_mgL","ISCO","14.0",2021-08-12,"flood",2,3.3635
"1265","442",2021-08-12 13:56:00,"CC","DOC_mgL","ISCO","15.0",2021-08-12,"flood",2,12.96
"1266","442",2021-08-12 13:56:00,"CC","SRP_ugL","ISCO","15.0",2021-08-12,"flood",2,308
"1267","442",2021-08-12 13:56:00,"CC","TN_mgL","ISCO","15.0",2021-08-12,"flood",2,3.3375
"1268","443",2021-08-12 14:56:00,"CC","DOC_mgL","ISCO","16.0",2021-08-12,"flood",2,12.325
"1269","443",2021-08-12 14:56:00,"CC","SRP_ugL","ISCO","16.0",2021-08-12,"flood",2,334
"1270","443",2021-08-12 14:56:00,"CC","TN_mgL","ISCO","16.0",2021-08-12,"flood",2,3.425
"1271","444",2021-08-16 22:43:00,"CC","DOC_mgL","ISCO","2.0",2021-08-16,"flood",2,10.325
"1272","444",2021-08-16 22:43:00,"CC","SRP_ugL","ISCO","2.0",2021-08-16,"flood",2,215
"1273","444",2021-08-16 22:43:00,"CC","TN_mgL","ISCO","2.0",2021-08-16,"flood",2,1.4025
"1274","445",2021-08-16 22:58:00,"CC","DOC_mgL","ISCO","3.0",2021-08-16,"flood",2,9.4215
"1275","445",2021-08-16 22:58:00,"CC","SRP_ugL","ISCO","3.0",2021-08-16,"flood",2,109.65
"1276","445",2021-08-16 22:58:00,"CC","TN_mgL","ISCO","3.0",2021-08-16,"flood",2,0.9403
"1277","446",2021-08-16 23:58:00,"CC","DOC_mgL","ISCO","7.0",2021-08-16,"flood",2,10.56
"1278","446",2021-08-16 23:58:00,"CC","SRP_ugL","ISCO","7.0",2021-08-16,"flood",2,284.5
"1279","446",2021-08-16 23:58:00,"CC","TN_mgL","ISCO","7.0",2021-08-16,"flood",2,2.028
"1280","447",2021-08-17 02:30:00,"SS","DOC_mgL","ISCO","2.0",2021-08-17,"flood",1,12.51
"1281","447",2021-08-17 02:30:00,"SS","TN_mgL","ISCO","2.0",2021-08-17,"flood",1,2.464
"1282","447",2021-12-29 02:57:00,"SS","DOC_mgL","ISCO","1.0",2021-12-29,"flood",2,5.189
"1283","447",2021-12-29 02:57:00,"SS","TN_mgL","ISCO","1.0",2021-12-29,"flood",2,0.88265
"1284","448",2021-08-17 02:45:00,"SS","DOC_mgL","ISCO","3.0",2021-08-17,"flood",2,14.4
"1285","448",2021-08-17 02:45:00,"SS","TN_mgL","ISCO","3.0",2021-08-17,"flood",2,2.8405
"1286","448",2021-12-29 03:12:00,"SS","DOC_mgL","ISCO","2.0",2021-12-29,"flood",2,4.868
"1287","448",2021-12-29 03:12:00,"SS","SRP_ugL","ISCO","2.0",2021-12-29,"flood",2,43.1
"1288","448",2021-12-29 03:12:00,"SS","TN_mgL","ISCO","2.0",2021-12-29,"flood",2,1.0465
"1289","449",2021-08-18 11:50:00,"SS","DOC_mgL","ISCO","1.0",2021-08-18,"flood",1,13.26
"1290","449",2021-08-18 11:50:00,"SS","TN_mgL","ISCO","1.0",2021-08-18,"flood",1,1.359
"1291","449",2021-12-29 03:28:00,"SS","DOC_mgL","ISCO","3.0",2021-12-29,"flood",2,5.6085
"1292","449",2021-12-29 03:28:00,"SS","SRP_ugL","ISCO","3.0",2021-12-29,"flood",2,60.6
"1293","449",2021-12-29 03:28:00,"SS","TN_mgL","ISCO","3.0",2021-12-29,"flood",2,1.0066
"1294","45",2021-08-18 16:22:00,"CC","DOC_mgL","ISCO","10.0",2021-08-18,"flood",2,4.4285
"1295","45",2021-08-18 16:22:00,"CC","SRP_ugL","ISCO","10.0",2021-08-18,"flood",2,399.5
"1296","45",2021-08-18 16:22:00,"CC","TC_mgL","ISCO","10.0",2021-08-18,"flood",2,20.05
"1297","45",2021-08-18 16:22:00,"CC","TDP_mgL","ISCO","10.0",2021-08-18,"flood",2,0.722
"1298","45",2021-08-18 16:22:00,"CC","TN_mgL","ISCO","10.0",2021-08-18,"flood",2,1.583
"1299","45",2021-08-18 16:22:00,"CC","ions_uM","ISCO","10.0",2021-08-18,"flood",4,1
"1300","450",2021-07-25 17:09:00,"RC","DOC_mgL","ISCO","13.0",2021-07-25,"flood",2,8.7325
"1301","450",2021-07-25 17:09:00,"RC","TN_mgL","ISCO","13.0",2021-07-25,"flood",2,2.632
"1302","450",2021-12-29 03:43:00,"SS","DOC_mgL","ISCO","4.0",2021-12-29,"flood",2,6.2725
"1303","450",2021-12-29 03:43:00,"SS","SRP_ugL","ISCO","4.0",2021-12-29,"flood",2,44.8
"1304","450",2021-12-29 03:43:00,"SS","TN_mgL","ISCO","4.0",2021-12-29,"flood",2,1.0515
"1305","451",2021-07-25 18:09:00,"RC","DOC_mgL","ISCO","14.0",2021-07-25,"flood",2,9.685
"1306","451",2021-07-25 18:09:00,"RC","TN_mgL","ISCO","14.0",2021-07-25,"flood",2,3.1095
"1307","451",2021-12-29 03:58:00,"SS","DOC_mgL","ISCO","5.0",2021-12-29,"flood",2,6.3625
"1308","451",2021-12-29 03:58:00,"SS","SRP_ugL","ISCO","5.0",2021-12-29,"flood",2,66.3
"1309","451",2021-12-29 03:58:00,"SS","TN_mgL","ISCO","5.0",2021-12-29,"flood",2,0.8178
"1310","451",2021-12-29 03:58:00,"SS","TOC_mgL","ISCO","5.0",2021-12-29,"flood",2,6.4965
"1311","452",2021-07-25 19:09:00,"RC","DOC_mgL","ISCO","15.0",2021-07-25,"flood",2,9.5435
"1312","452",2021-07-25 19:09:00,"RC","TN_mgL","ISCO","15.0",2021-07-25,"flood",2,3.316
"1313","452",2021-12-29 04:13:00,"SS","DOC_mgL","ISCO","6.0",2021-12-29,"flood",2,6.2505
"1314","452",2021-12-29 04:13:00,"SS","SRP_ugL","ISCO","6.0",2021-12-29,"flood",2,90.1
"1315","452",2021-12-29 04:13:00,"SS","TN_mgL","ISCO","6.0",2021-12-29,"flood",2,0.8041
"1316","452",2021-12-29 04:13:00,"SS","TOC_mgL","ISCO","6.0",2021-12-29,"flood",2,6.7655
"1317","453",2021-07-25 20:09:00,"RC","DOC_mgL","ISCO","16.0",2021-07-25,"flood",2,11.72
"1318","453",2021-07-25 20:09:00,"RC","TN_mgL","ISCO","16.0",2021-07-25,"flood",2,4.066
"1319","453",2021-12-29 04:28:00,"SS","DOC_mgL","ISCO","7.0",2021-12-29,"flood",2,6.737
"1320","453",2021-12-29 04:28:00,"SS","SRP_ugL","ISCO","7.0",2021-12-29,"flood",2,83.8
"1321","453",2021-12-29 04:28:00,"SS","TN_mgL","ISCO","7.0",2021-12-29,"flood",2,0.9927
"1322","453",2021-12-29 04:28:00,"SS","TOC_mgL","ISCO","7.0",2021-12-29,"flood",2,7.3115
"1323","454",2021-07-25 21:09:00,"RC","DOC_mgL","ISCO","17.0",2021-07-25,"flood",2,11.675
"1324","454",2021-07-25 21:09:00,"RC","TN_mgL","ISCO","17.0",2021-07-25,"flood",2,4.3665
"1325","454",2021-12-29 04:43:00,"SS","DOC_mgL","ISCO","8.0",2021-12-29,"flood",2,6.802
"1326","454",2021-12-29 04:43:00,"SS","SRP_ugL","ISCO","8.0",2021-12-29,"flood",2,118.4
"1327","454",2021-12-29 04:43:00,"SS","TN_mgL","ISCO","8.0",2021-12-29,"flood",2,1.1795
"1328","454",2021-12-29 04:43:00,"SS","TOC_mgL","ISCO","8.0",2021-12-29,"flood",2,7.107
"1329","455",2021-07-25 22:09:00,"RC","DOC_mgL","ISCO","18.0",2021-07-25,"flood",2,10.8
"1330","455",2021-07-25 22:09:00,"RC","TN_mgL","ISCO","18.0",2021-07-25,"flood",2,3.573
"1331","455",2021-12-29 04:58:00,"SS","DOC_mgL","ISCO","9.0",2021-12-29,"flood",2,7.3935
"1332","455",2021-12-29 04:58:00,"SS","SRP_ugL","ISCO","9.0",2021-12-29,"flood",2,83.6
"1333","455",2021-12-29 04:58:00,"SS","TN_mgL","ISCO","9.0",2021-12-29,"flood",2,0.9233
"1334","455",2021-12-29 04:58:00,"SS","TOC_mgL","ISCO","9.0",2021-12-29,"flood",2,7.328
"1335","456",2021-07-25 23:09:00,"RC","DOC_mgL","ISCO","19.0",2021-07-25,"flood",2,10.75
"1336","456",2021-07-25 23:09:00,"RC","TN_mgL","ISCO","19.0",2021-07-25,"flood",2,2.808
"1337","456",2021-12-29 05:13:00,"SS","DOC_mgL","ISCO","10.0",2021-12-29,"flood",2,7.2835
"1338","456",2021-12-29 05:13:00,"SS","SRP_ugL","ISCO","10.0",2021-12-29,"flood",2,98.2
"1339","456",2021-12-29 05:13:00,"SS","TN_mgL","ISCO","10.0",2021-12-29,"flood",2,0.8729
"1340","456",2021-12-29 05:13:00,"SS","TOC_mgL","ISCO","10.0",2021-12-29,"flood",2,7.6405
"1341","457",2021-08-18 17:21:00,"RC","DOC_mgL","ISCO","10.0",2021-08-18,"flood",2,8.3725
"1342","457",2021-08-18 17:21:00,"RC","TN_mgL","ISCO","10.0",2021-08-18,"flood",2,1.259
"1343","457",2021-12-29 05:28:00,"SS","DOC_mgL","ISCO","11.0",2021-12-29,"flood",2,7.366
"1344","457",2021-12-29 05:28:00,"SS","SRP_ugL","ISCO","11.0",2021-12-29,"flood",2,96.1
"1345","457",2021-12-29 05:28:00,"SS","TN_mgL","ISCO","11.0",2021-12-29,"flood",2,0.881
"1346","457",2021-12-29 05:28:00,"SS","TOC_mgL","ISCO","11.0",2021-12-29,"flood",2,7.715
"1347","458",2021-08-18 17:36:00,"RC","DOC_mgL","ISCO","11.0",2021-08-18,"flood",2,10.69
"1348","458",2021-08-18 17:36:00,"RC","TN_mgL","ISCO","11.0",2021-08-18,"flood",2,1.4095
"1349","458",2021-12-29 05:43:00,"SS","DOC_mgL","ISCO","12.0",2021-12-29,"flood",2,7.66
"1350","458",2021-12-29 05:43:00,"SS","SRP_ugL","ISCO","12.0",2021-12-29,"flood",2,104.3
"1351","458",2021-12-29 05:43:00,"SS","TN_mgL","ISCO","12.0",2021-12-29,"flood",2,0.90685
"1352","458",2021-12-29 05:43:00,"SS","TOC_mgL","ISCO","12.0",2021-12-29,"flood",2,8.044
"1353","459",2021-08-18 17:51:00,"RC","DOC_mgL","ISCO","12.0",2021-08-18,"flood",2,12.56
"1354","459",2021-08-18 17:51:00,"RC","TN_mgL","ISCO","12.0",2021-08-18,"flood",2,1.7715
"1355","459",2021-12-29 06:31:00,"SS","DOC_mgL","ISCO","13.0",2021-12-29,"flood",2,7.6715
"1356","459",2021-12-29 06:31:00,"SS","SRP_ugL","ISCO","13.0",2021-12-29,"flood",2,125.9
"1357","459",2021-12-29 06:31:00,"SS","TN_mgL","ISCO","13.0",2021-12-29,"flood",2,1.0416
"1358","459",2021-12-29 06:31:00,"SS","TOC_mgL","ISCO","13.0",2021-12-29,"flood",2,7.8985
"1359","460",2021-08-18 18:21:00,"RC","DOC_mgL","ISCO","13.0",2021-08-18,"flood",2,7.4805
"1360","460",2021-08-18 18:21:00,"RC","TN_mgL","ISCO","13.0",2021-08-18,"flood",2,1.1025
"1361","460",2021-12-29 07:31:00,"SS","DOC_mgL","ISCO","14.0",2021-12-29,"flood",2,7.7615
"1362","460",2021-12-29 07:31:00,"SS","SRP_ugL","ISCO","14.0",2021-12-29,"flood",2,132
"1363","460",2021-12-29 07:31:00,"SS","TN_mgL","ISCO","14.0",2021-12-29,"flood",2,1.1155
"1364","460",2021-12-29 07:31:00,"SS","TOC_mgL","ISCO","14.0",2021-12-29,"flood",2,8.0335
