Sample_ID,Measurement_type,Site_abbreviation,Dilution,Event_date_time,Mean_measurement,n
371,SRP_ug/L,SS,10,2021-08-13T23:15:00Z,477,1
371,TN_mg/L,SS,1,2021-08-13T23:15:00Z,2.459,1
372,DOC_mg/L,SS,1,2021-08-13T23:30:00Z,9.567,1
372,NH4_mg/L,SS,1,2021-08-13T23:30:00Z,0.178,1
372,SRP_ug/L,SS,1,2021-08-13T23:30:00Z,503,1
372,SRP_ug/L,SS,10,2021-08-13T23:30:00Z,438,1
372,TN_mg/L,SS,1,2021-08-13T23:30:00Z,2.492,1
373,DOC_mg/L,SS,1,2021-08-13T23:45:00Z,9.67,1
373,NH4_mg/L,SS,1,2021-08-13T23:45:00Z,0.231,1
373,SRP_ug/L,SS,1,2021-08-13T23:45:00Z,457,1
373,SRP_ug/L,SS,10,2021-08-13T23:45:00Z,404,1
373,TN_mg/L,SS,1,2021-08-13T23:45:00Z,3.801,1
374,DOC_mg/L,SS,1,2021-08-14T00:00:00Z,9.218,1
374,NH4_mg/L,SS,1,2021-08-14T00:00:00Z,0.159,1
374,SRP_ug/L,SS,1,2021-08-14T00:00:00Z,475,1
374,SRP_ug/L,SS,10,2021-08-14T00:00:00Z,416,1
374,TN_mg/L,SS,1,2021-08-14T00:00:00Z,2.632,1
375,DOC_mg/L,SS,1,2021-08-14T00:15:00Z,9.844,1
375,NH4_mg/L,SS,1,2021-08-14T00:15:00Z,0.165,1
375,SRP_ug/L,SS,1,2021-08-14T00:15:00Z,500,1
375,SRP_ug/L,SS,10,2021-08-14T00:15:00Z,441,1
375,TN_mg/L,SS,1,2021-08-14T00:15:00Z,3.19,1
376,DOC_mg/L,SS,1,2021-08-14T00:30:00Z,10.28,1
376,NH4_mg/L,SS,1,2021-08-14T00:30:00Z,0.184,1
376,SRP_ug/L,SS,1,2021-08-14T00:30:00Z,561,1
376,SRP_ug/L,SS,10,2021-08-14T00:30:00Z,476,1
376,TN_mg/L,SS,1,2021-08-14T00:30:00Z,2.452,1
377,DOC_mg/L,SS,1,2021-08-14T00:45:00Z,9.754,1
377,NH4_mg/L,SS,1,2021-08-14T00:45:00Z,0.198,1
377,SRP_ug/L,SS,1,2021-08-14T00:45:00Z,562,1
377,SRP_ug/L,SS,10,2021-08-14T00:45:00Z,493,1
377,TN_mg/L,SS,1,2021-08-14T00:45:00Z,2.622,1
378,DOC_mg/L,SS,1,2021-08-14T01:00:00Z,9.622,1
378,NH4_mg/L,SS,1,2021-08-14T01:00:00Z,0.214,1
378,SRP_ug/L,SS,1,2021-08-14T01:00:00Z,584,1
378,SRP_ug/L,SS,10,2021-08-14T01:00:00Z,500,1
378,TN_mg/L,SS,1,2021-08-14T01:00:00Z,2.67,1
379,DOC_mg/L,SS,1,2021-08-14T01:30:00Z,10.06,1
379,NH4_mg/L,SS,1,2021-08-14T01:30:00Z,0.226,1
379,SRP_ug/L,SS,1,2021-08-14T01:30:00Z,599,1
379,SRP_ug/L,SS,10,2021-08-14T01:30:00Z,525,1
379,TN_mg/L,SS,1,2021-08-14T01:30:00Z,2.585,1
380,DOC_mg/L,SS,1,2021-08-14T02:12:00Z,9.667,1
380,NH4_mg/L,SS,1,2021-08-14T02:12:00Z,0.169,1
380,SRP_ug/L,SS,1,2021-08-14T02:12:00Z,436,1
380,TN_mg/L,SS,1,2021-08-14T02:12:00Z,3.364,1
381,DOC_mg/L,SS,1,2021-08-14T03:12:00Z,9.496,1
381,NH4_mg/L,SS,1,2021-08-14T03:12:00Z,0.141,1
381,SRP_ug/L,SS,1,2021-08-14T03:12:00Z,519,1
381,SRP_ug/L,SS,10,2021-08-14T03:12:00Z,445,1
381,TN_mg/L,SS,1,2021-08-14T03:12:00Z,3.794,1
382,DOC_mg/L,SS,1,2021-08-14T04:12:00Z,9.213,1
382,NH4_mg/L,SS,1,2021-08-14T04:12:00Z,0.14,1
382,SRP_ug/L,SS,1,2021-08-14T04:12:00Z,432,1
382,TN_mg/L,SS,1,2021-08-14T04:12:00Z,2.974,1
383,DOC_mg/L,SS,1,2021-08-14T05:12:00Z,9.597,1
383,NH4_mg/L,SS,1,2021-08-14T05:12:00Z,0.135,1
383,SRP_ug/L,SS,1,2021-08-14T05:12:00Z,404,1
383,TN_mg/L,SS,1,2021-08-14T05:12:00Z,3.021,1
384,DOC_mg/L,SS,1,2021-08-14T06:12:00Z,9.321,1
384,NH4_mg/L,SS,1,2021-08-14T06:12:00Z,0.131,1
384,SRP_ug/L,SS,1,2021-08-14T06:12:00Z,329,1
384,TN_mg/L,SS,1,2021-08-14T06:12:00Z,4.817,1
385,DOC_mg/L,SS,1,2021-08-14T07:12:00Z,9.409,1
385,NH4_mg/L,SS,1,2021-08-14T07:12:00Z,0.146,1
385,SRP_ug/L,SS,1,2021-08-14T07:12:00Z,295,1
385,TN_mg/L,SS,1,2021-08-14T07:12:00Z,3.053,1
386,DOC_mg/L,SS,1,2021-08-14T08:12:00Z,9.578,1
386,NH4_mg/L,SS,1,2021-08-14T08:12:00Z,0.116,1
386,SRP_ug/L,SS,1,2021-08-14T08:12:00Z,281,1
386,TN_mg/L,SS,1,2021-08-14T08:12:00Z,2.751,1
387,DOC_mg/L,SS,1,2021-08-14T09:12:00Z,8.814,1
387,NH4_mg/L,SS,1,2021-08-14T09:12:00Z,0.0974,1
387,SRP_ug/L,SS,1,2021-08-14T09:12:00Z,273,1
387,TN_mg/L,SS,1,2021-08-14T09:12:00Z,3.338,1
388,DOC_mg/L,MW,1,2021-07-25T16:43:00Z,7.8885000000000005,2
388,NH4_mg/L,MW,1,2021-07-25T16:43:00Z,0.0746,2
388,SRP_ug/L,MW,1,2021-07-25T16:43:00Z,511.5,2
388,SRP_ug/L,MW,10,2021-07-25T16:43:00Z,450.5,2
388,TN_mg/L,MW,1,2021-07-25T16:43:00Z,1.221,2
389,DOC_mg/L,MW,1,2021-07-26T00:13:00Z,12.11,2
389,NH4_mg/L,MW,1,2021-07-26T00:13:00Z,0.0363,2
389,SRP_ug/L,MW,1,2021-07-26T00:13:00Z,311.5,2
389,TN_mg/L,MW,1,2021-07-26T00:13:00Z,3.8265000000000002,2
390,DOC_mg/L,MW,1,2021-07-26T01:13:00Z,11.205,2
390,NH4_mg/L,MW,1,2021-07-26T01:13:00Z,0.09075,2
390,SRP_ug/L,MW,1,2021-07-26T01:13:00Z,381,2
390,TN_mg/L,MW,1,2021-07-26T01:13:00Z,5.567,2
391,DOC_mg/L,MW,1,2021-07-26T02:13:00Z,10.254999999999999,2
391,NH4_mg/L,MW,1,2021-07-26T02:13:00Z,0.059,2
391,SRP_ug/L,MW,1,2021-07-26T02:13:00Z,405,2
391,TN_mg/L,MW,1,2021-07-26T02:13:00Z,4.909,2
392,DOC_mg/L,MW,1,2021-08-17T00:00:00Z,20.6,2
392,NH4_mg/L,MW,1,2021-08-17T00:00:00Z,0.0607,1
392,SRP_ug/L,MW,1,2021-08-17T00:00:00Z,277,1
392,TN_mg/L,MW,1,2021-08-17T00:00:00Z,1.4775,2
393,DOC_mg/L,MW,1,2021-08-17T00:12:00Z,9.533,2
393,NH4_mg/L,MW,1,2021-08-17T00:12:00Z,0.06065,2
393,SRP_ug/L,MW,1,2021-08-17T00:12:00Z,329.5,2
393,TN_mg/L,MW,1,2021-08-17T00:12:00Z,1.517,2
394,DOC_mg/L,SS,1,2021-07-25T17:05:00Z,11.215,2
394,NH4_mg/L,SS,1,2021-07-25T17:05:00Z,0.1625,2
394,SRP_ug/L,SS,1,2021-07-25T17:05:00Z,552,2
394,SRP_ug/L,SS,10,2021-07-25T17:05:00Z,481.5,2
394,TN_mg/L,SS,1,2021-07-25T17:05:00Z,1.4905,2
395,DOC_mg/L,SS,1,2021-07-25T18:35:00Z,9.5135,2
395,NH4_mg/L,SS,1,2021-07-25T18:35:00Z,0.1275,2
395,SRP_ug/L,SS,1,2021-07-25T18:35:00Z,631.5,2
395,SRP_ug/L,SS,10,2021-07-25T18:35:00Z,529,2
395,TN_mg/L,SS,1,2021-07-25T18:35:00Z,2.371,2
396,DOC_mg/L,SS,1,2021-08-18T12:05:00Z,11.5,1
396,NH4_mg/L,SS,1,2021-08-18T12:05:00Z,0.222,2
396,SRP_ug/L,SS,1,2021-08-18T12:05:00Z,271.5,2
396,TN_mg/L,SS,1,2021-08-18T12:05:00Z,2.031,1
397,NH4_mg/L,SS,1,2021-08-18T12:20:00Z,0.1315,2
397,SRP_ug/L,SS,1,2021-08-18T12:20:00Z,368,2
398,DOC_mg/L,BMW,1,2021-07-31T01:57:00Z,21.58,2
398,NH4_mg/L,BMW,1,2021-07-31T01:57:00Z,0.16,2
398,SRP_ug/L,BMW,1,2021-07-31T01:57:00Z,227,2
398,TN_mg/L,BMW,1,2021-07-31T01:57:00Z,1.9249999999999998,2
399,DOC_mg/L,BMW,1,2021-07-31T02:12:00Z,28.465,2
399,NH4_mg/L,BMW,1,2021-07-31T02:12:00Z,0.33499999999999996,2
399,SRP_ug/L,BMW,1,2021-07-31T02:12:00Z,365.5,2
399,TN_mg/L,BMW,1,2021-07-31T02:12:00Z,2.568,2
400,DOC_mg/L,BMW,1,2021-07-31T02:57:00Z,38.035,2
400,NH4_mg/L,BMW,1,2021-07-31T02:57:00Z,0.8165,2
400,SRP_ug/L,BMW,1,2021-07-31T02:57:00Z,316,2
400,TN_mg/L,BMW,1,2021-07-31T02:57:00Z,3.947,2
401,DOC_mg/L,BMW,1,2021-07-31T03:12:00Z,36.335,2
401,NH4_mg/L,BMW,1,2021-07-31T03:12:00Z,0.6705000000000001,2
401,SRP_ug/L,BMW,1,2021-07-31T03:12:00Z,213.5,2
401,TN_mg/L,BMW,1,2021-07-31T03:12:00Z,3.125,2
402,DOC_mg/L,BMW,1,2021-07-31T03:57:00Z,44.629999999999995,2
402,NH4_mg/L,BMW,1,2021-07-31T03:57:00Z,0.549,2
402,SRP_ug/L,BMW,1,2021-07-31T03:57:00Z,345,2
402,TN_mg/L,BMW,1,2021-07-31T03:57:00Z,2.6965,2
403,DOC_mg/L,BMW,1,2021-07-31T04:42:00Z,45.285,2
403,NH4_mg/L,BMW,1,2021-07-31T04:42:00Z,0.406,1
403,SRP_ug/L,BMW,1,2021-07-31T04:42:00Z,322,1
403,TN_mg/L,BMW,1,2021-07-31T04:42:00Z,2.6470000000000002,2
404,DOC_mg/L,BMW,1,2021-07-31T05:42:00Z,42.864999999999995,2
404,NH4_mg/L,BMW,1,2021-07-31T05:42:00Z,0.417,2
404,SRP_ug/L,BMW,1,2021-07-31T05:42:00Z,264,2
404,TN_mg/L,BMW,1,2021-07-31T05:42:00Z,2.3964999999999996,2
405,NH4_mg/L,BMW,1,2021-07-31T06:42:00Z,0.302,2
405,SRP_ug/L,BMW,1,2021-07-31T06:42:00Z,88.80000000000001,2
406,DOC_mg/L,BMW,1,2021-07-31T07:42:00Z,40.58,2
406,NH4_mg/L,BMW,1,2021-07-31T07:42:00Z,0.3095,2
406,SRP_ug/L,BMW,1,2021-07-31T07:42:00Z,75.44999999999999,2
406,TN_mg/L,BMW,1,2021-07-31T07:42:00Z,2.2755,2
407,DOC_mg/L,BMW,1,2021-07-31T08:42:00Z,35.71,1
407,NH4_mg/L,BMW,1,2021-07-31T08:42:00Z,0.242,1
407,SRP_ug/L,BMW,1,2021-07-31T08:42:00Z,102,1
407,TN_mg/L,BMW,1,2021-07-31T08:42:00Z,1.986,1
408,DOC_mg/L,BMW,1,2021-07-31T09:42:00Z,36.92,2
408,NH4_mg/L,BMW,1,2021-07-31T09:42:00Z,0.311,2
408,SRP_ug/L,BMW,1,2021-07-31T09:42:00Z,112.5,2
408,TN_mg/L,BMW,1,2021-07-31T09:42:00Z,2.084,2
409,DOC_mg/L,RC,1,2021-07-26T00:09:00Z,11.545,2
409,NH4_mg/L,RC,1,2021-07-26T00:09:00Z,0.1265,2
409,SRP_ug/L,RC,1,2021-07-26T00:09:00Z,354,2
409,TN_mg/L,RC,1,2021-07-26T00:09:00Z,2.1260000000000003,2
410,DOC_mg/L,RC,1,2021-07-26T01:09:00Z,10.864999999999998,2
410,NH4_mg/L,RC,1,2021-07-26T01:09:00Z,0.16449999999999998,2
410,SRP_ug/L,RC,1,2021-07-26T01:09:00Z,495.5,2
410,SRP_ug/L,RC,10,2021-07-26T01:09:00Z,550,1
410,TN_mg/L,RC,1,2021-07-26T01:09:00Z,2.5895,2
411,DOC_mg/L,RC,1,2021-07-26T02:09:00Z,9.939,2
411,NH4_mg/L,RC,1,2021-07-26T02:09:00Z,0.149,2
411,SRP_ug/L,RC,1,2021-07-26T02:09:00Z,636,2
411,SRP_ug/L,RC,10,2021-07-26T02:09:00Z,541,2
411,TN_mg/L,RC,1,2021-07-26T02:09:00Z,2.1275,2
412,DOC_mg/L,RC,1,2021-07-26T03:09:00Z,11.36,2
412,NH4_mg/L,RC,1,2021-07-26T03:09:00Z,0.0559,2
412,SRP_ug/L,RC,1,2021-07-26T03:09:00Z,594,2
412,SRP_ug/L,RC,10,2021-07-26T03:09:00Z,505,2
412,TN_mg/L,RC,1,2021-07-26T03:09:00Z,2.573,2
413,NH4_mg/L,RC,1,2021-09-01T04:14:00Z,0.05475000000000001,2
413,SRP_ug/L,RC,1,2021-09-01T04:14:00Z,334.5,2
414,NH4_mg/L,RC,1,2021-09-01T04:29:00Z,0.11449999999999999,2
414,SRP_ug/L,RC,1,2021-09-01T04:29:00Z,382.5,2
415,NH4_mg/L,RC,1,2021-09-01T04:44:00Z,0.2705,2
415,SRP_ug/L,RC,1,2021-09-01T04:44:00Z,361,2
416,NH4_mg/L,RC,1,2021-09-01T05:14:00Z,0.0754,2
416,SRP_ug/L,RC,1,2021-09-01T05:14:00Z,247.5,2
417,DOC_mg/L,RC,1,2021-09-01T06:14:00Z,8.179,2
417,NH4_mg/L,RC,1,2021-09-01T06:14:00Z,0.06175,2
417,SRP_ug/L,RC,1,2021-09-01T06:14:00Z,158,2
417,TN_mg/L,RC,1,2021-09-01T06:14:00Z,1.692,2
418,DOC_mg/L,RC,1,2021-09-01T07:14:00Z,8.326,2
418,NH4_mg/L,RC,1,2021-09-01T07:14:00Z,0.04665,2
418,SRP_ug/L,RC,1,2021-09-01T07:14:00Z,213.5,2
418,TN_mg/L,RC,1,2021-09-01T07:14:00Z,1.851,2
419,DOC_mg/L,RC,1,2021-09-01T08:14:00Z,8.633,2
419,NH4_mg/L,RC,1,2021-09-01T08:14:00Z,0.05865,2
419,SRP_ug/L,RC,1,2021-09-01T08:14:00Z,235,2
419,TN_mg/L,RC,1,2021-09-01T08:14:00Z,1.9649999999999999,2
420,DOC_mg/L,RC,1,2021-09-01T09:14:00Z,8.642,1
420,NH4_mg/L,RC,1,2021-09-01T09:14:00Z,0.0682,1
420,SRP_ug/L,RC,1,2021-09-01T09:14:00Z,380,1
420,TN_mg/L,RC,1,2021-09-01T09:14:00Z,1.925,1
421,NH4_mg/L,RC,1,2021-09-01T09:14:00Z,0.0669,1
421,SRP_ug/L,RC,1,2021-09-01T09:14:00Z,288,1
422,DOC_mg/L,CC,1,2021-07-25T16:35:00Z,9.59,2
422,NH4_mg/L,CC,1,2021-07-25T16:35:00Z,0.118,2
422,SRP_ug/L,CC,1,2021-07-25T16:35:00Z,371.5,2
422,TN_mg/L,CC,1,2021-07-25T16:35:00Z,4.6675,2
423,DOC_mg/L,CC,1,2021-07-25T16:50:00Z,9.468,2
423,NH4_mg/L,CC,1,2021-07-25T16:50:00Z,0.0839,2
423,SRP_ug/L,CC,1,2021-07-25T16:50:00Z,486.5,2
423,SRP_ug/L,CC,10,2021-07-25T16:50:00Z,426.5,2
423,TN_mg/L,CC,1,2021-07-25T16:50:00Z,4.509,2
424,NH4_mg/L,CC,1,2021-07-25T17:05:00Z,0.121,2
424,SRP_ug/L,CC,1,2021-07-25T17:05:00Z,436,2
424,SRP_ug/L,CC,10,2021-07-25T17:05:00Z,454,1
425,NH4_mg/L,CC,1,2021-07-25T17:20:00Z,0.09905,2
425,SRP_ug/L,CC,1,2021-07-25T17:20:00Z,333,2
426,DOC_mg/L,CC,1,2021-07-25T17:35:00Z,9.5125,2
426,NH4_mg/L,CC,1,2021-07-25T17:35:00Z,0.07465,2
426,SRP_ug/L,CC,1,2021-07-25T17:35:00Z,317,2
426,TN_mg/L,CC,1,2021-07-25T17:35:00Z,4.7635000000000005,2
427,NH4_mg/L,CC,1,2021-07-25T17:50:00Z,0.06914999999999999,2
427,SRP_ug/L,CC,1,2021-07-25T17:50:00Z,246,2
428,NH4_mg/L,CC,1,2021-07-25T18:05:00Z,0.060450000000000004,2
428,SRP_ug/L,CC,1,2021-07-25T18:05:00Z,279.5,2
429,NH4_mg/L,CC,1,2021-07-25T18:20:00Z,0.03855,2
429,SRP_ug/L,CC,1,2021-07-25T18:20:00Z,300.5,2
430,NH4_mg/L,CC,1,2021-07-25T18:35:00Z,0.07150000000000001,2
430,SRP_ug/L,CC,1,2021-07-25T18:35:00Z,308.5,2
431,NH4_mg/L,CC,1,2021-07-25T18:50:00Z,0.0859,2
431,SRP_ug/L,CC,1,2021-07-25T18:50:00Z,273.5,2
432,NH4_mg/L,CC,1,2021-07-25T19:20:00Z,0.1235,2
432,SRP_ug/L,CC,1,2021-07-25T19:20:00Z,330,2
433,NH4_mg/L,CC,1,2021-07-25T20:20:00Z,0.06215,2
433,SRP_ug/L,CC,1,2021-07-25T20:20:00Z,306.5,2
434,NH4_mg/L,CC,1,2021-07-25T21:20:00Z,0.061649999999999996,2
434,SRP_ug/L,CC,1,2021-07-25T21:20:00Z,329,2
435,NH4_mg/L,CC,1,2021-07-25T22:20:00Z,0.08275,2
435,SRP_ug/L,CC,1,2021-07-25T22:20:00Z,343.5,2
436,DOC_mg/L,CC,1,2021-07-25T23:20:00Z,9.74,1
436,NH4_mg/L,CC,1,2021-07-25T23:20:00Z,0.104,1
436,SRP_ug/L,CC,1,2021-07-25T23:20:00Z,251,1
436,TN_mg/L,CC,1,2021-07-25T23:20:00Z,5.608,1
437,DOC_mg/L,CC,1,2021-08-12T10:10:00Z,9.2605,2
437,NH4_mg/L,CC,1,2021-08-12T10:10:00Z,0.064,2
437,SRP_ug/L,CC,1,2021-08-12T10:10:00Z,448.5,2
437,SRP_ug/L,CC,10,2021-08-12T10:10:00Z,398,1
437,TN_mg/L,CC,1,2021-08-12T10:10:00Z,3.2415000000000003,2
438,DOC_mg/L,CC,1,2021-08-12T10:25:00Z,9.439,2
438,NH4_mg/L,CC,1,2021-08-12T10:25:00Z,0.0611,2
438,SRP_ug/L,CC,1,2021-08-12T10:25:00Z,434.5,2
438,TN_mg/L,CC,1,2021-08-12T10:25:00Z,3.1785,2
439,DOC_mg/L,CC,1,2021-08-12T10:40:00Z,8.810500000000001,2
439,NH4_mg/L,CC,1,2021-08-12T10:40:00Z,0.06015,2
439,SRP_ug/L,CC,1,2021-08-12T10:40:00Z,324,2
439,TN_mg/L,CC,1,2021-08-12T10:40:00Z,2.7305,2
440,DOC_mg/L,CC,1,2021-08-12T10:55:00Z,9.2425,2
440,NH4_mg/L,CC,1,2021-08-12T10:55:00Z,0.052250000000000005,2
440,SRP_ug/L,CC,1,2021-08-12T10:55:00Z,334,2
440,TN_mg/L,CC,1,2021-08-12T10:55:00Z,3.181,2
441,DOC_mg/L,CC,1,2021-08-12T12:56:00Z,10.145,2
441,NH4_mg/L,CC,1,2021-08-12T12:56:00Z,0.05795,2
441,SRP_ug/L,CC,1,2021-08-12T12:56:00Z,358,2
441,TN_mg/L,CC,1,2021-08-12T12:56:00Z,3.3635,2
442,DOC_mg/L,CC,1,2021-08-12T13:56:00Z,12.96,2
442,NH4_mg/L,CC,1,2021-08-12T13:56:00Z,0.062049999999999994,2
442,SRP_ug/L,CC,1,2021-08-12T13:56:00Z,308,2
442,TN_mg/L,CC,1,2021-08-12T13:56:00Z,3.3375,2
443,DOC_mg/L,CC,1,2021-08-12T14:56:00Z,12.325,2
443,NH4_mg/L,CC,1,2021-08-12T14:56:00Z,0.055900000000000005,2
443,SRP_ug/L,CC,1,2021-08-12T14:56:00Z,334,2
443,TN_mg/L,CC,1,2021-08-12T14:56:00Z,3.425,2
444,DOC_mg/L,CC,1,2021-08-16T22:43:00Z,10.325,2
444,NH4_mg/L,CC,1,2021-08-16T22:43:00Z,0.1905,2
444,SRP_ug/L,CC,1,2021-08-16T22:43:00Z,215,2
444,TN_mg/L,CC,1,2021-08-16T22:43:00Z,1.4024999999999999,2
445,DOC_mg/L,CC,1,2021-08-16T22:58:00Z,9.4215,2
445,NH4_mg/L,CC,1,2021-08-16T22:58:00Z,0.04435,2
445,SRP_ug/L,CC,1,2021-08-16T22:58:00Z,109.65,2
445,TN_mg/L,CC,1,2021-08-16T22:58:00Z,0.9402999999999999,2
446,DOC_mg/L,CC,1,2021-08-16T23:58:00Z,10.56,1
446,NH4_mg/L,CC,1,2021-08-16T23:58:00Z,0.06275,2
446,SRP_ug/L,CC,1,2021-08-16T23:58:00Z,284.5,2
446,TN_mg/L,CC,1,2021-08-16T23:58:00Z,2.028,1
447,DOC_mg/L,SS,1,2021-08-17T02:30:00Z,12.51,1
447,DOC_mg/L,SS,1,2021-12-29T02:57:00Z,5.189,2
447,TN_mg/L,SS,1,2021-08-17T02:30:00Z,2.464,1
447,TN_mg/L,SS,1,2021-12-29T02:57:00Z,0.88265,2
448,DOC_mg/L,SS,1,2021-08-17T02:45:00Z,14.4,2
448,DOC_mg/L,SS,1,2021-12-29T03:12:00Z,4.868,2
448,NH4_mg/L,SS,1,2021-12-29T03:12:00Z,0.003755,2
448,SRP_ug/L,SS,1,2021-12-29T03:12:00Z,43.099999999999994,2
448,TN_mg/L,SS,1,2021-08-17T02:45:00Z,2.8405,2
448,TN_mg/L,SS,1,2021-12-29T03:12:00Z,1.0465,2
449,DOC_mg/L,SS,1,2021-08-18T11:50:00Z,13.26,1
449,DOC_mg/L,SS,1,2021-12-29T03:28:00Z,5.608499999999999,2
449,NH4_mg/L,SS,1,2021-12-29T03:28:00Z,0.00682,2
449,SRP_ug/L,SS,1,2021-12-29T03:28:00Z,60.6,2
449,TN_mg/L,SS,1,2021-08-18T11:50:00Z,1.359,1
449,TN_mg/L,SS,1,2021-12-29T03:28:00Z,1.0066000000000002,2
450,DOC_mg/L,RC,1,2021-07-25T17:09:00Z,8.7325,2
450,DOC_mg/L,SS,1,2021-12-29T03:43:00Z,6.2725,2
450,NH4_mg/L,SS,1,2021-12-29T03:43:00Z,0.005379999999999999,2
450,SRP_ug/L,SS,1,2021-12-29T03:43:00Z,44.8,2
450,TN_mg/L,RC,1,2021-07-25T17:09:00Z,2.6319999999999997,2
450,TN_mg/L,SS,1,2021-12-29T03:43:00Z,1.0515,2
451,DOC_mg/L,RC,1,2021-07-25T18:09:00Z,9.685,2
451,DOC_mg/L,SS,1,2021-12-29T03:58:00Z,6.3625,2
451,NH4_mg/L,SS,1,2021-12-29T03:58:00Z,0.006345,2
451,SRP_ug/L,SS,1,2021-12-29T03:58:00Z,66.3,2
451,TN_mg/L,RC,1,2021-07-25T18:09:00Z,3.1094999999999997,2
451,TN_mg/L,SS,1,2021-12-29T03:58:00Z,0.8178,2
451,TOC_mg/L,SS,1,2021-12-29T03:58:00Z,6.496499999999999,2
452,DOC_mg/L,RC,1,2021-07-25T19:09:00Z,9.543500000000002,2
452,DOC_mg/L,SS,1,2021-12-29T04:13:00Z,6.2505,2
452,NH4_mg/L,SS,1,2021-12-29T04:13:00Z,0.00774,2
452,SRP_ug/L,SS,1,2021-12-29T04:13:00Z,90.1,2
452,TN_mg/L,RC,1,2021-07-25T19:09:00Z,3.316,2
452,TN_mg/L,SS,1,2021-12-29T04:13:00Z,0.8041,2
452,TOC_mg/L,SS,1,2021-12-29T04:13:00Z,6.7655,2
453,DOC_mg/L,RC,1,2021-07-25T20:09:00Z,11.719999999999999,2
453,DOC_mg/L,SS,1,2021-12-29T04:28:00Z,6.737,2
453,NH4_mg/L,SS,1,2021-12-29T04:28:00Z,0.006725,2
453,SRP_ug/L,SS,1,2021-12-29T04:28:00Z,83.80000000000001,2
453,TN_mg/L,RC,1,2021-07-25T20:09:00Z,4.066,2
453,TN_mg/L,SS,1,2021-12-29T04:28:00Z,0.9926999999999999,2
453,TOC_mg/L,SS,1,2021-12-29T04:28:00Z,7.3115000000000006,2
454,DOC_mg/L,RC,1,2021-07-25T21:09:00Z,11.675,2
454,DOC_mg/L,SS,1,2021-12-29T04:43:00Z,6.802,2
454,NH4_mg/L,SS,1,2021-12-29T04:43:00Z,0.0073950000000000005,2
454,SRP_ug/L,SS,1,2021-12-29T04:43:00Z,118.4,2
454,TN_mg/L,RC,1,2021-07-25T21:09:00Z,4.3665,2
454,TN_mg/L,SS,1,2021-12-29T04:43:00Z,1.1795,2
454,TOC_mg/L,SS,1,2021-12-29T04:43:00Z,7.107,2
455,DOC_mg/L,RC,1,2021-07-25T22:09:00Z,10.8,2
455,DOC_mg/L,SS,1,2021-12-29T04:58:00Z,7.3934999999999995,2
455,NH4_mg/L,SS,1,2021-12-29T04:58:00Z,0.004805,2
455,SRP_ug/L,SS,1,2021-12-29T04:58:00Z,83.6,2
455,TN_mg/L,RC,1,2021-07-25T22:09:00Z,3.573,2
455,TN_mg/L,SS,1,2021-12-29T04:58:00Z,0.9233,2
455,TOC_mg/L,SS,1,2021-12-29T04:58:00Z,7.327999999999999,2
456,DOC_mg/L,RC,1,2021-07-25T23:09:00Z,10.75,2
456,DOC_mg/L,SS,1,2021-12-29T05:13:00Z,7.2835,2
456,NH4_mg/L,SS,1,2021-12-29T05:13:00Z,0.005325,2
456,SRP_ug/L,SS,1,2021-12-29T05:13:00Z,98.2,2
456,TN_mg/L,RC,1,2021-07-25T23:09:00Z,2.808,2
456,TN_mg/L,SS,1,2021-12-29T05:13:00Z,0.8729,2
456,TOC_mg/L,SS,1,2021-12-29T05:13:00Z,7.640499999999999,2
457,DOC_mg/L,RC,1,2021-08-18T17:21:00Z,8.372499999999999,2
457,DOC_mg/L,SS,1,2021-12-29T05:28:00Z,7.366,2
457,NH4_mg/L,SS,1,2021-12-29T05:28:00Z,0.005165,2
457,SRP_ug/L,SS,1,2021-12-29T05:28:00Z,96.1,2
457,TN_mg/L,RC,1,2021-08-18T17:21:00Z,1.259,2
457,TN_mg/L,SS,1,2021-12-29T05:28:00Z,0.881,2
457,TOC_mg/L,SS,1,2021-12-29T05:28:00Z,7.715,2
458,DOC_mg/L,RC,1,2021-08-18T17:36:00Z,10.690000000000001,2
458,DOC_mg/L,SS,1,2021-12-29T05:43:00Z,7.66,2
458,NH4_mg/L,SS,1,2021-12-29T05:43:00Z,0.00904,2
458,SRP_ug/L,SS,1,2021-12-29T05:43:00Z,104.30000000000001,2
458,TN_mg/L,RC,1,2021-08-18T17:36:00Z,1.4095,2
458,TN_mg/L,SS,1,2021-12-29T05:43:00Z,0.9068499999999999,2
458,TOC_mg/L,SS,1,2021-12-29T05:43:00Z,8.044,2
459,DOC_mg/L,RC,1,2021-08-18T17:51:00Z,12.559999999999999,2
459,DOC_mg/L,SS,1,2021-12-29T06:31:00Z,7.6715,2
459,NH4_mg/L,SS,1,2021-12-29T06:31:00Z,0.005385,2
459,SRP_ug/L,SS,1,2021-12-29T06:31:00Z,125.9,2
459,TN_mg/L,RC,1,2021-08-18T17:51:00Z,1.7715,2
459,TN_mg/L,SS,1,2021-12-29T06:31:00Z,1.0416,2
459,TOC_mg/L,SS,1,2021-12-29T06:31:00Z,7.8985,2
460,DOC_mg/L,RC,1,2021-08-18T18:21:00Z,7.480499999999999,2
460,DOC_mg/L,SS,1,2021-12-29T07:31:00Z,7.7615,2
460,NH4_mg/L,SS,1,2021-12-29T07:31:00Z,0.00533,2
460,SRP_ug/L,SS,1,2021-12-29T07:31:00Z,132,2
